Var2,Var3
19/08/2021 23:30:00,17.846
19/08/2021 23:45:00,17.727
20/08/2021 00:00:00,17.418
20/08/2021 00:15:00,17.275
20/08/2021 00:30:00,16.942
20/08/2021 00:45:00,16.847
20/08/2021 01:00:00,16.728
20/08/2021 01:15:00,16.68
20/08/2021 01:30:00,16.68
20/08/2021 01:45:00,16.775
20/08/2021 02:00:00,16.847
20/08/2021 02:15:00,16.823
20/08/2021 02:30:00,16.918
20/08/2021 02:45:00,17.18
20/08/2021 03:00:00,17.394
20/08/2021 03:15:00,17.466
20/08/2021 03:30:00,17.751
20/08/2021 03:45:00,17.68
20/08/2021 04:00:00,17.347
20/08/2021 04:15:00,17.323
20/08/2021 04:30:00,17.228
20/08/2021 04:45:00,17.109
20/08/2021 05:00:00,17.252
20/08/2021 05:15:00,17.061
20/08/2021 05:30:00,17.133
20/08/2021 05:45:00,16.942
20/08/2021 06:00:00,16.704
20/08/2021 06:15:00,16.347
20/08/2021 06:30:00,16.204
20/08/2021 06:45:00,16.228
20/08/2021 07:00:00,16.537
20/08/2021 07:15:00,17.133
20/08/2021 07:30:00,17.965
20/08/2021 07:45:00,19.535
20/08/2021 08:00:00,21.37
20/08/2021 08:15:00,24.055
20/08/2021 08:30:00,26.872
20/08/2021 08:45:00,28.524
20/08/2021 09:00:00,29.998
20/08/2021 09:15:00,30.831
20/08/2021 09:30:00,31.824
20/08/2021 09:45:00,31.722
20/08/2021 10:00:00,32.802
20/08/2021 10:15:00,34.343
20/08/2021 10:30:00,34.607
20/08/2021 10:45:00,33.739
20/08/2021 11:00:00,34.712
20/08/2021 11:15:00,34.501
20/08/2021 11:30:00,35.297
20/08/2021 11:45:00,33.739
20/08/2021 12:00:00,33.504
20/08/2021 12:15:00,35.779
20/08/2021 12:30:00,35.404
20/08/2021 12:45:00,37.106
20/08/2021 13:00:00,35.537
20/08/2021 13:15:00,36.263
20/08/2021 13:30:00,37.6
20/08/2021 13:45:00,37.435
20/08/2021 14:00:00,36.318
20/08/2021 14:15:00,36.075
20/08/2021 14:30:00,36.209
20/08/2021 14:45:00,36.453
20/08/2021 15:00:00,36.643
20/08/2021 15:15:00,36.534
20/08/2021 15:30:00,36.48
20/08/2021 15:45:00,35.698
20/08/2021 16:00:00,35.645
20/08/2021 16:15:00,35.164
20/08/2021 16:30:00,34.448
20/08/2021 16:45:00,34.158
20/08/2021 17:00:00,34.185
20/08/2021 17:15:00,33.373
20/08/2021 17:30:00,32.802
20/08/2021 17:45:00,32.906
20/08/2021 18:00:00,31.619
20/08/2021 18:15:00,31.517
20/08/2021 18:30:00,30.932
20/08/2021 18:45:00,30.426
20/08/2021 19:00:00,29.546
20/08/2021 19:15:00,28.276
20/08/2021 19:30:00,26.823
20/08/2021 19:45:00,25.336
20/08/2021 20:00:00,24.031
20/08/2021 20:15:00,22.973
20/08/2021 20:30:00,22.134
20/08/2021 20:45:00,21.608
20/08/2021 21:00:00,21.036
20/08/2021 21:15:00,20.726
20/08/2021 21:30:00,20.368
20/08/2021 21:45:00,20.178
20/08/2021 22:00:00,19.916
20/08/2021 22:15:00,19.94
20/08/2021 22:30:00,20.463
20/08/2021 22:45:00,20.511
20/08/2021 23:00:00,20.13
20/08/2021 23:15:00,19.94
20/08/2021 23:30:00,19.797
20/08/2021 23:45:00,19.511
21/08/2021 00:00:00,19.464
21/08/2021 00:15:00,19.059
21/08/2021 00:30:00,18.798
21/08/2021 00:45:00,18.536
21/08/2021 01:00:00,18.155
21/08/2021 01:15:00,17.775
21/08/2021 01:30:00,17.513
21/08/2021 01:45:00,17.394
21/08/2021 02:00:00,17.347
21/08/2021 02:15:00,17.156
21/08/2021 02:30:00,16.99
21/08/2021 02:45:00,16.942
21/08/2021 03:00:00,16.895
21/08/2021 03:15:00,16.775
21/08/2021 03:30:00,16.656
21/08/2021 03:45:00,16.585
21/08/2021 04:00:00,16.514
21/08/2021 04:15:00,16.561
21/08/2021 04:30:00,16.466
21/08/2021 04:45:00,16.466
21/08/2021 05:00:00,16.394
21/08/2021 05:15:00,16.251
21/08/2021 05:30:00,16.085
21/08/2021 05:45:00,16.013
21/08/2021 06:00:00,16.061
21/08/2021 06:15:00,15.965
21/08/2021 06:30:00,15.894
21/08/2021 06:45:00,15.918
21/08/2021 07:00:00,16.49
21/08/2021 07:15:00,17.394
21/08/2021 07:30:00,18.584
21/08/2021 07:45:00,20.059
21/08/2021 08:00:00,21.561
21/08/2021 08:15:00,23.79
21/08/2021 08:30:00,27.069
21/08/2021 08:45:00,28.972
21/08/2021 09:00:00,31.517
21/08/2021 09:15:00,32.906
21/08/2021 09:30:00,32.957
21/08/2021 09:45:00,33.504
21/08/2021 10:00:00,34.316
21/08/2021 10:15:00,34.871
21/08/2021 10:30:00,35.913
21/08/2021 10:45:00,36.806
21/08/2021 11:00:00,36.643
21/08/2021 11:15:00,36.507
21/08/2021 11:30:00,36.48
21/08/2021 11:45:00,35.859
21/08/2021 12:00:00,36.182
21/08/2021 12:15:00,36.833
21/08/2021 12:30:00,37.49
21/08/2021 12:45:00,38.069
21/08/2021 13:00:00,38.042
21/08/2021 13:15:00,37.682
21/08/2021 13:30:00,38.097
21/08/2021 13:45:00,38.153
21/08/2021 14:00:00,37.407
21/08/2021 14:15:00,36.833
21/08/2021 14:30:00,37.82
21/08/2021 14:45:00,36.779
21/08/2021 15:00:00,36.182
21/08/2021 15:15:00,37.106
21/08/2021 15:30:00,37.517
21/08/2021 15:45:00,37.407
21/08/2021 16:00:00,37.024
21/08/2021 16:15:00,36.236
21/08/2021 16:30:00,36.155
21/08/2021 16:45:00,35.404
21/08/2021 17:00:00,34.448
21/08/2021 17:15:00,34.211
21/08/2021 17:30:00,33.608
21/08/2021 17:45:00,33.269
21/08/2021 18:00:00,33.009
21/08/2021 18:15:00,32.389
21/08/2021 18:30:00,32.08
21/08/2021 18:45:00,31.696
21/08/2021 19:00:00,30.603
21/08/2021 19:15:00,29.546
21/08/2021 19:30:00,28.177
21/08/2021 19:45:00,26.799
21/08/2021 20:00:00,25.506
21/08/2021 20:15:00,24.175
21/08/2021 20:30:00,23.165
21/08/2021 20:45:00,22.613
21/08/2021 21:00:00,22.086
21/08/2021 21:15:00,21.799
21/08/2021 21:30:00,21.632
21/08/2021 21:45:00,21.346
21/08/2021 22:00:00,20.94
21/08/2021 22:15:00,20.845
21/08/2021 22:30:00,20.773
21/08/2021 22:45:00,20.392
21/08/2021 23:00:00,20.368
21/08/2021 23:15:00,20.225
21/08/2021 23:30:00,20.63
21/08/2021 23:45:00,20.702
22/08/2021 00:00:00,20.869
22/08/2021 00:15:00,20.869
22/08/2021 00:30:00,20.178
22/08/2021 00:45:00,19.916
22/08/2021 01:00:00,19.844
22/08/2021 01:15:00,19.797
22/08/2021 01:30:00,19.392
22/08/2021 01:45:00,19.25
22/08/2021 02:00:00,19.131
22/08/2021 02:15:00,18.917
22/08/2021 02:30:00,18.607
22/08/2021 02:45:00,18.417
22/08/2021 03:00:00,18.417
22/08/2021 03:15:00,18.203
22/08/2021 03:30:00,18.132
22/08/2021 03:45:00,17.918
22/08/2021 04:00:00,17.965
22/08/2021 04:15:00,17.799
22/08/2021 04:30:00,17.704
22/08/2021 04:45:00,17.585
22/08/2021 05:00:00,17.489
22/08/2021 05:15:00,17.466
22/08/2021 05:30:00,17.466
22/08/2021 05:45:00,17.418
22/08/2021 06:00:00,17.299
22/08/2021 06:15:00,17.156
22/08/2021 06:30:00,17.204
22/08/2021 06:45:00,17.275
22/08/2021 07:00:00,17.68
22/08/2021 07:15:00,18.417
22/08/2021 07:30:00,19.725
22/08/2021 07:45:00,20.988
22/08/2021 08:00:00,22.35
22/08/2021 08:15:00,24.465
22/08/2021 08:30:00,26.481
22/08/2021 08:45:00,28.822
22/08/2021 09:00:00,31.441
22/08/2021 09:15:00,33.139
22/08/2021 09:30:00,34.978
22/08/2021 09:45:00,32.337
22/08/2021 10:00:00,34.027
22/08/2021 10:15:00,35.431
22/08/2021 10:30:00,36.724
22/08/2021 10:45:00,38.069
22/08/2021 11:00:00,37.106
22/08/2021 11:15:00,39.668
22/08/2021 11:30:00,38.794
22/08/2021 11:45:00,33.712
22/08/2021 12:00:00,36.102
22/08/2021 12:15:00,36.588
22/08/2021 12:30:00,37.931
22/08/2021 12:45:00,38.459
22/08/2021 13:00:00,37.959
22/08/2021 13:15:00,38.347
22/08/2021 13:30:00,38.682
22/08/2021 13:45:00,38.097
22/08/2021 14:00:00,38.99
22/08/2021 14:15:00,37.931
22/08/2021 14:30:00,38.934
22/08/2021 14:45:00,38.097
22/08/2021 15:00:00,37.517
22/08/2021 15:15:00,37.079
22/08/2021 15:30:00,35.967
22/08/2021 15:45:00,36.534
22/08/2021 16:00:00,36.318
22/08/2021 16:15:00,36.697
22/08/2021 16:30:00,36.263
22/08/2021 16:45:00,35.832
22/08/2021 17:00:00,34.739
22/08/2021 17:15:00,34.474
22/08/2021 17:30:00,34.474
22/08/2021 17:45:00,34.369
22/08/2021 18:00:00,33.843
22/08/2021 18:15:00,32.75
22/08/2021 18:30:00,32.569
22/08/2021 18:45:00,31.722
22/08/2021 19:00:00,30.957
22/08/2021 19:15:00,30.3
22/08/2021 19:30:00,29.071
22/08/2021 19:45:00,27.216
22/08/2021 20:00:00,25.701
22/08/2021 20:15:00,24.658
22/08/2021 20:30:00,23.886
22/08/2021 20:45:00,23.742
22/08/2021 21:00:00,24.997
22/08/2021 21:15:00,23.934
22/08/2021 21:30:00,23.117
22/08/2021 21:45:00,22.637
22/08/2021 22:00:00,22.086
22/08/2021 22:15:00,22.015
22/08/2021 22:30:00,21.656
22/08/2021 22:45:00,21.131
22/08/2021 23:00:00,20.892
22/08/2021 23:15:00,20.964
22/08/2021 23:30:00,20.583
22/08/2021 23:45:00,20.321
23/08/2021 00:00:00,20.178
23/08/2021 00:15:00,20.011
23/08/2021 00:30:00,19.94
23/08/2021 00:45:00,19.868
23/08/2021 01:00:00,19.844
23/08/2021 01:15:00,19.963
23/08/2021 01:30:00,19.916
23/08/2021 01:45:00,19.63
23/08/2021 02:00:00,19.583
23/08/2021 02:15:00,19.702
23/08/2021 02:30:00,19.702
23/08/2021 02:45:00,19.511
23/08/2021 03:00:00,19.44
23/08/2021 03:15:00,19.297
23/08/2021 03:30:00,19.083
23/08/2021 03:45:00,19.606
23/08/2021 04:00:00,20.416
23/08/2021 04:15:00,20.606
23/08/2021 04:30:00,20.344
23/08/2021 04:45:00,20.011
23/08/2021 05:00:00,20.082
23/08/2021 05:15:00,19.963
23/08/2021 05:30:00,20.011
23/08/2021 05:45:00,20.273
23/08/2021 06:00:00,20.463
23/08/2021 06:15:00,20.487
23/08/2021 06:30:00,20.559
23/08/2021 06:45:00,20.13
23/08/2021 07:00:00,20.225
23/08/2021 07:15:00,20.892
23/08/2021 07:30:00,21.799
23/08/2021 07:45:00,21.752
23/08/2021 08:00:00,21.465
23/08/2021 08:15:00,20.344
23/08/2021 08:30:00,19.916
23/08/2021 08:45:00,19.392
23/08/2021 09:00:00,19.892
23/08/2021 09:15:00,20.392
23/08/2021 09:30:00,21.37
23/08/2021 09:45:00,21.752
23/08/2021 10:00:00,21.776
23/08/2021 10:15:00,25.482
23/08/2021 10:30:00,24.586
23/08/2021 10:45:00,24.199
23/08/2021 11:00:00,23.717
23/08/2021 11:15:00,26.383
23/08/2021 11:30:00,27.437
23/08/2021 11:45:00,31.39
23/08/2021 12:00:00,31.466
23/08/2021 12:15:00,35.084
23/08/2021 12:30:00,35.377
23/08/2021 12:45:00,34.027
23/08/2021 13:00:00,33.791
23/08/2021 13:15:00,33.712
23/08/2021 13:30:00,33.66
23/08/2021 13:45:00,32.776
23/08/2021 14:00:00,32.209
23/08/2021 14:15:00,31.824
23/08/2021 14:30:00,32.132
23/08/2021 14:45:00,32.389
23/08/2021 15:00:00,32.518
23/08/2021 15:15:00,30.881
23/08/2021 15:30:00,31.798
23/08/2021 15:45:00,31.67
23/08/2021 16:00:00,32.518
23/08/2021 16:15:00,29.847
23/08/2021 16:30:00,29.998
23/08/2021 16:45:00,30.603
23/08/2021 17:00:00,30.704
23/08/2021 17:15:00,28.475
23/08/2021 17:30:00,29.521
23/08/2021 17:45:00,28.748
23/08/2021 18:00:00,28.177
23/08/2021 18:15:00,27.757
23/08/2021 18:30:00,27.069
23/08/2021 18:45:00,27.216
23/08/2021 19:00:00,24.876
23/08/2021 19:15:00,24.586
23/08/2021 19:30:00,23.141
23/08/2021 19:45:00,22.35
23/08/2021 20:00:00,21.465
23/08/2021 20:15:00,20.892
23/08/2021 20:30:00,20.201
23/08/2021 20:45:00,19.844
23/08/2021 21:00:00,19.154
23/08/2021 21:15:00,18.917
23/08/2021 21:30:00,18.679
23/08/2021 21:45:00,18.512
23/08/2021 22:00:00,18.679
23/08/2021 22:15:00,18.964
23/08/2021 22:30:00,19.131
23/08/2021 22:45:00,19.345
23/08/2021 23:00:00,19.131
23/08/2021 23:15:00,18.631
23/08/2021 23:30:00,18.203
23/08/2021 23:45:00,17.87
24/08/2021 00:00:00,17.68
24/08/2021 00:15:00,17.561
24/08/2021 00:30:00,17.299
24/08/2021 00:45:00,17.014
24/08/2021 01:00:00,16.847
24/08/2021 01:15:00,16.68
24/08/2021 01:30:00,16.609
24/08/2021 01:45:00,16.347
24/08/2021 02:00:00,16.204
24/08/2021 02:15:00,16.132
24/08/2021 02:30:00,15.775
24/08/2021 02:45:00,15.655
24/08/2021 03:00:00,15.631
24/08/2021 03:15:00,15.393
24/08/2021 03:30:00,15.082
24/08/2021 03:45:00,14.963
24/08/2021 04:00:00,15.058
24/08/2021 04:15:00,15.034
24/08/2021 04:30:00,15.082
24/08/2021 04:45:00,15.058
24/08/2021 05:00:00,14.771
24/08/2021 05:15:00,14.795
24/08/2021 05:30:00,14.604
24/08/2021 05:45:00,14.484
24/08/2021 06:00:00,14.316
24/08/2021 06:15:00,14.196
24/08/2021 06:30:00,14.053
24/08/2021 06:45:00,14.053
24/08/2021 07:00:00,14.412
24/08/2021 07:15:00,15.082
24/08/2021 07:30:00,15.965
24/08/2021 07:45:00,17.347
24/08/2021 08:00:00,18.655
24/08/2021 08:15:00,20.821
24/08/2021 08:30:00,23.814
24/08/2021 08:45:00,26.946
24/08/2021 09:00:00,28.499
24/08/2021 09:15:00,30.149
24/08/2021 09:30:00,31.441
24/08/2021 09:45:00,31.773
24/08/2021 10:00:00,32.337
24/08/2021 10:15:00,32.724
24/08/2021 10:30:00,33.922
24/08/2021 10:45:00,34.554
24/08/2021 11:00:00,33.896
24/08/2021 11:15:00,33.765
24/08/2021 11:30:00,32.75
24/08/2021 11:45:00,35.994
24/08/2021 12:00:00,32.802
24/08/2021 12:15:00,31.364
24/08/2021 12:30:00,33.477
24/08/2021 12:45:00,36.318
24/08/2021 13:00:00,31.926
24/08/2021 13:15:00,33.817
24/08/2021 13:30:00,37.243
24/08/2021 13:45:00,33.634
24/08/2021 14:00:00,33.061
24/08/2021 14:15:00,34.395
24/08/2021 14:30:00,35.111
24/08/2021 14:45:00,35.404
24/08/2021 15:00:00,35.431
24/08/2021 15:15:00,35.671
24/08/2021 15:30:00,35.511
24/08/2021 15:45:00,35.564
24/08/2021 16:00:00,33.922
24/08/2021 16:15:00,34.106
24/08/2021 16:30:00,31.517
24/08/2021 16:45:00,30.552
24/08/2021 17:00:00,25.579
24/08/2021 17:15:00,26.701
24/08/2021 17:30:00,27.413
24/08/2021 17:45:00,27.683
24/08/2021 18:00:00,27.881
24/08/2021 18:15:00,27.413
24/08/2021 18:30:00,27.069
24/08/2021 18:45:00,26.407
24/08/2021 19:00:00,25.579
24/08/2021 19:15:00,25.094
24/08/2021 19:30:00,24.755
24/08/2021 19:45:00,23.982
24/08/2021 20:00:00,22.757
24/08/2021 20:15:00,21.68
24/08/2021 20:30:00,20.821
24/08/2021 20:45:00,20.463
24/08/2021 21:00:00,20.225
24/08/2021 21:15:00,19.868
24/08/2021 21:30:00,19.464
24/08/2021 21:45:00,19.035
24/08/2021 22:00:00,18.869
24/08/2021 22:15:00,19.416
24/08/2021 22:30:00,19.702
24/08/2021 22:45:00,19.63
24/08/2021 23:00:00,18.917
24/08/2021 23:15:00,18.251
24/08/2021 23:30:00,18.346
24/08/2021 23:45:00,19.535
25/08/2021 00:00:00,20.035
25/08/2021 00:15:00,20.178
25/08/2021 00:30:00,19.654
25/08/2021 00:45:00,19.059
25/08/2021 01:00:00,18.869
25/08/2021 01:15:00,18.726
25/08/2021 01:30:00,19.083
25/08/2021 01:45:00,19.868
25/08/2021 02:00:00,20.368
25/08/2021 02:15:00,20.821
25/08/2021 02:30:00,20.773
25/08/2021 02:45:00,20.416
25/08/2021 03:00:00,19.987
25/08/2021 03:15:00,19.892
25/08/2021 03:30:00,19.725
25/08/2021 03:45:00,19.416
25/08/2021 04:00:00,19.226
25/08/2021 04:15:00,19.178
25/08/2021 04:30:00,19.035
25/08/2021 04:45:00,19.012
25/08/2021 05:00:00,18.893
25/08/2021 05:15:00,18.679
25/08/2021 05:30:00,18.584
25/08/2021 05:45:00,18.417
25/08/2021 06:00:00,18.488
25/08/2021 06:15:00,18.584
25/08/2021 06:30:00,18.726
25/08/2021 06:45:00,18.37
25/08/2021 07:00:00,18.417
25/08/2021 07:15:00,18.655
25/08/2021 07:30:00,19.035
25/08/2021 07:45:00,19.844
25/08/2021 08:00:00,20.916
25/08/2021 08:15:00,20.869
25/08/2021 08:30:00,20.678
25/08/2021 08:45:00,21.632
25/08/2021 09:00:00,25.822
25/08/2021 09:15:00,23.645
25/08/2021 09:30:00,27.388
25/08/2021 09:45:00,32.673
25/08/2021 10:00:00,29.296
25/08/2021 10:15:00,29.321
25/08/2021 10:30:00,31.568
25/08/2021 10:45:00,32.055
25/08/2021 11:00:00,31.824
25/08/2021 11:15:00,30.527
25/08/2021 11:30:00,30.755
25/08/2021 11:45:00,31.619
25/08/2021 12:00:00,31.952
25/08/2021 12:15:00,30.881
25/08/2021 12:30:00,31.773
25/08/2021 12:45:00,32.88
25/08/2021 13:00:00,32.828
25/08/2021 13:15:00,33.504
25/08/2021 13:30:00,34.027
25/08/2021 13:45:00,33.373
25/08/2021 14:00:00,33.504
25/08/2021 14:15:00,33.425
25/08/2021 14:30:00,33.817
25/08/2021 14:45:00,34.395
25/08/2021 15:00:00,34.474
25/08/2021 15:15:00,30.275
25/08/2021 15:30:00,33.922
25/08/2021 15:45:00,32.544
25/08/2021 16:00:00,34.501
25/08/2021 16:15:00,33.269
25/08/2021 16:30:00,32.699
25/08/2021 16:45:00,31.824
25/08/2021 17:00:00,31.415
25/08/2021 17:15:00,30.704
25/08/2021 17:30:00,29.696
25/08/2021 17:45:00,29.321
25/08/2021 18:00:00,29.246
25/08/2021 18:15:00,28.276
25/08/2021 18:30:00,27.536
25/08/2021 18:45:00,27.339
25/08/2021 19:00:00,26.237
25/08/2021 19:15:00,25.118
25/08/2021 19:30:00,23.958
25/08/2021 19:45:00,22.661
25/08/2021 20:00:00,21.25
25/08/2021 20:15:00,19.94
25/08/2021 20:30:00,19.083
25/08/2021 20:45:00,18.441
25/08/2021 21:00:00,18.132
25/08/2021 21:15:00,18.037
25/08/2021 21:30:00,17.799
25/08/2021 21:45:00,17.775
25/08/2021 22:00:00,17.823
25/08/2021 22:15:00,17.513
25/08/2021 22:30:00,17.727
25/08/2021 22:45:00,17.965
25/08/2021 23:00:00,18.013
25/08/2021 23:15:00,17.585
25/08/2021 23:30:00,16.99
25/08/2021 23:45:00,16.49
26/08/2021 00:00:00,16.156
26/08/2021 00:15:00,15.942
26/08/2021 00:30:00,15.87
26/08/2021 00:45:00,15.703
26/08/2021 01:00:00,15.584
26/08/2021 01:15:00,15.608
26/08/2021 01:30:00,15.798
26/08/2021 01:45:00,16.132
26/08/2021 02:00:00,16.156
26/08/2021 02:15:00,15.965
26/08/2021 02:30:00,15.822
26/08/2021 02:45:00,15.775
26/08/2021 03:00:00,15.942
26/08/2021 03:15:00,16.228
26/08/2021 03:30:00,16.752
26/08/2021 03:45:00,17.014
26/08/2021 04:00:00,16.918
26/08/2021 04:15:00,16.371
26/08/2021 04:30:00,15.775
26/08/2021 04:45:00,15.488
26/08/2021 05:00:00,15.178
26/08/2021 05:15:00,14.795
26/08/2021 05:30:00,14.508
26/08/2021 05:45:00,14.771
26/08/2021 06:00:00,15.369
26/08/2021 06:15:00,15.608
26/08/2021 06:30:00,16.013
26/08/2021 06:45:00,16.228
26/08/2021 07:00:00,16.228
26/08/2021 07:15:00,16.585
26/08/2021 07:30:00,17.299
26/08/2021 07:45:00,18.512
26/08/2021 08:00:00,18.988
26/08/2021 08:15:00,20.106
26/08/2021 08:30:00,24.586
26/08/2021 08:45:00,24.755
26/08/2021 09:00:00,27.733
26/08/2021 09:15:00,28.326
26/08/2021 09:30:00,28.922
26/08/2021 09:45:00,29.772
26/08/2021 08:49:38,32.106
26/08/2021 10:00:00,32.183
26/08/2021 10:15:00,33.477
26/08/2021 10:30:00,29.646
26/08/2021 10:45:00,29.998
26/08/2021 11:00:00,29.897
26/08/2021 11:15:00,29.872
26/08/2021 11:30:00,32.286
26/08/2021 11:45:00,32.828
26/08/2021 12:00:00,34.369
26/08/2021 12:15:00,34.898
26/08/2021 12:30:00,34.053
26/08/2021 12:45:00,33.948
26/08/2021 13:00:00,34.924
26/08/2021 13:15:00,35.671
26/08/2021 13:30:00,33.686
26/08/2021 13:45:00,35.244
26/08/2021 14:00:00,33.922
26/08/2021 14:15:00,33.217
26/08/2021 14:30:00,32.44
26/08/2021 14:45:00,33.113
26/08/2021 15:00:00,32.75
26/08/2021 15:15:00,32.415
26/08/2021 15:30:00,32.518
26/08/2021 15:45:00,32.647
26/08/2021 16:00:00,33.035
26/08/2021 16:15:00,33.191
26/08/2021 16:30:00,32.569
26/08/2021 16:45:00,30.78
26/08/2021 17:00:00,30.881
26/08/2021 17:15:00,30.881
26/08/2021 17:30:00,30.35
26/08/2021 17:45:00,30.527
26/08/2021 18:00:00,29.772
26/08/2021 18:15:00,29.596
26/08/2021 18:30:00,28.648
26/08/2021 18:45:00,27.807
26/08/2021 19:00:00,27.314
26/08/2021 19:15:00,26.383
26/08/2021 19:30:00,25.288
26/08/2021 19:45:00,23.982
26/08/2021 20:00:00,22.373
26/08/2021 20:15:00,21.513
26/08/2021 20:30:00,21.25
26/08/2021 20:45:00,21.441
26/08/2021 21:00:00,21.179
26/08/2021 21:15:00,20.821
26/08/2021 21:30:00,20.726
26/08/2021 21:45:00,21.393
26/08/2021 22:00:00,22.278
26/08/2021 22:15:00,22.541
26/08/2021 22:30:00,22.517
26/08/2021 22:45:00,22.445
26/08/2021 23:00:00,22.35
26/08/2021 23:15:00,22.11
26/08/2021 23:30:00,22.015
26/08/2021 23:45:00,21.991
27/08/2021 00:00:00,21.919
27/08/2021 00:15:00,21.967
27/08/2021 00:30:00,21.704
27/08/2021 00:45:00,21.417
27/08/2021 01:00:00,21.179
27/08/2021 01:15:00,20.964
27/08/2021 01:30:00,21.226
