Var2,Var4
27/08/2021 14:00:00,24.8
27/08/2021 14:15:00,23.975
27/08/2021 14:30:00,24.803
27/08/2021 14:45:00,24.747
27/08/2021 15:00:00,24.517
27/08/2021 15:15:00,24.962
27/08/2021 15:30:00,26.228
27/08/2021 15:45:00,25.793
27/08/2021 16:00:00,25.67
27/08/2021 16:15:00,26.106
27/08/2021 16:30:00,26.324
27/08/2021 16:45:00,26.953
27/08/2021 17:00:00,22.411
27/08/2021 17:15:00,27.83
27/08/2021 17:30:00,25.048
27/08/2021 17:45:00,23.853
27/08/2021 18:00:00,26.17
27/08/2021 18:15:00,22.835
27/08/2021 18:30:00,22.6
27/08/2021 18:45:00,21.851
27/08/2021 19:00:00,22.242
27/08/2021 19:15:00,21.595
27/08/2021 19:30:00,20.5
27/08/2021 19:45:00,19.714
27/08/2021 20:00:00,18.551
27/08/2021 20:15:00,18.176
27/08/2021 20:30:00,18.228
27/08/2021 20:45:00,18.476
27/08/2021 21:00:00,17.794
27/08/2021 21:15:00,17.259
27/08/2021 21:30:00,16.897
27/08/2021 21:45:00,16.72
27/08/2021 22:00:00,16.509
27/08/2021 22:15:00,16.137
27/08/2021 22:30:00,16.076
27/08/2021 22:45:00,15.876
27/08/2021 23:00:00,15.682
27/08/2021 23:15:00,15.704
27/08/2021 23:30:00,15.491
27/08/2021 23:45:00,15.414
28/08/2021 00:00:00,15.509
28/08/2021 00:15:00,15.658
28/08/2021 00:30:00,15.81
28/08/2021 00:45:00,15.93
28/08/2021 01:00:00,15.794
28/08/2021 01:15:00,15.73
28/08/2021 01:30:00,15.321
28/08/2021 01:45:00,15.039
28/08/2021 02:00:00,14.61
28/08/2021 02:15:00,14.348
28/08/2021 02:30:00,14.629
28/08/2021 02:45:00,15.016
28/08/2021 03:00:00,15.161
28/08/2021 03:15:00,15.245
28/08/2021 03:30:00,15.454
28/08/2021 03:45:00,15.379
28/08/2021 04:00:00,15.682
28/08/2021 04:15:00,15.76
28/08/2021 04:30:00,15.906
28/08/2021 04:45:00,15.883
28/08/2021 05:00:00,15.953
28/08/2021 05:15:00,15.928
28/08/2021 05:30:00,15.837
28/08/2021 05:45:00,16.061
28/08/2021 06:00:00,16.055
28/08/2021 06:15:00,16.004
28/08/2021 06:30:00,16.18
28/08/2021 06:45:00,16.204
28/08/2021 07:00:00,16.162
28/08/2021 07:15:00,16.077
28/08/2021 07:30:00,16.205
28/08/2021 07:45:00,16.251
28/08/2021 08:00:00,16.557
28/08/2021 08:15:00,16.245
28/08/2021 08:30:00,16.052
28/08/2021 08:45:00,16.216
28/08/2021 09:00:00,17.211
28/08/2021 09:15:00,17.498
28/08/2021 09:30:00,17.263
28/08/2021 09:45:00,17.257
28/08/2021 10:00:00,17.654
28/08/2021 10:15:00,19.004
28/08/2021 10:30:00,25.063
28/08/2021 10:45:00,23.839
28/08/2021 11:00:00,25.747
28/08/2021 11:15:00,24.807
28/08/2021 11:30:00,26.082
28/08/2021 11:45:00,26.297
28/08/2021 12:00:00,26.677
28/08/2021 12:15:00,28.113
28/08/2021 12:30:00,28.754
28/08/2021 12:45:00,28.58
28/08/2021 13:00:00,27.608
28/08/2021 13:15:00,26.25
28/08/2021 13:30:00,26.804
28/08/2021 13:45:00,27.55
28/08/2021 14:00:00,26.801
28/08/2021 14:15:00,26.897
28/08/2021 14:30:00,27.542
28/08/2021 14:45:00,27.562
28/08/2021 15:00:00,28.171
28/08/2021 15:15:00,27.846
28/08/2021 15:30:00,28.08
28/08/2021 15:45:00,29.67
28/08/2021 16:00:00,28.125
28/08/2021 16:15:00,28.698
28/08/2021 16:30:00,26.622
28/08/2021 16:45:00,27.365
28/08/2021 17:00:00,29.276
28/08/2021 17:15:00,27.941
28/08/2021 17:30:00,27.776
28/08/2021 17:45:00,28.331
28/08/2021 18:00:00,27.253
28/08/2021 18:15:00,26.16
28/08/2021 18:30:00,24.125
28/08/2021 18:45:00,23.397
28/08/2021 19:00:00,22.907
28/08/2021 19:15:00,21.658
28/08/2021 19:30:00,20.707
28/08/2021 19:45:00,19.618
28/08/2021 20:00:00,18.577
28/08/2021 20:15:00,18.145
28/08/2021 20:30:00,17.339
28/08/2021 20:45:00,17.162
28/08/2021 21:00:00,16.649
28/08/2021 21:15:00,17.173
28/08/2021 21:30:00,17.262
28/08/2021 21:45:00,17.501
28/08/2021 22:00:00,18.414
28/08/2021 22:15:00,18.427
28/08/2021 22:30:00,17.645
28/08/2021 22:45:00,17.268
28/08/2021 23:00:00,16.86
28/08/2021 23:15:00,16.633
28/08/2021 23:30:00,16.371
28/08/2021 23:45:00,16.004
29/08/2021 00:00:00,16.208
29/08/2021 00:15:00,16.208
29/08/2021 00:30:00,16.272
29/08/2021 00:45:00,16.716
29/08/2021 01:00:00,16.952
29/08/2021 01:15:00,15.852
29/08/2021 01:30:00,15.779
29/08/2021 01:45:00,15.737
29/08/2021 02:00:00,15.834
29/08/2021 02:15:00,15.719
29/08/2021 02:30:00,15.42
29/08/2021 02:45:00,14.91
29/08/2021 03:00:00,14.49
29/08/2021 03:15:00,14.587
29/08/2021 03:30:00,14.066
29/08/2021 03:45:00,13.646
29/08/2021 04:00:00,13.392
29/08/2021 04:15:00,13.404
29/08/2021 04:30:00,13.219
29/08/2021 04:45:00,12.892
29/08/2021 05:00:00,12.847
29/08/2021 05:15:00,12.65
29/08/2021 05:30:00,12.583
29/08/2021 05:45:00,12.414
29/08/2021 06:00:00,12.296
29/08/2021 06:15:00,12.547
29/08/2021 06:30:00,13.028
29/08/2021 06:45:00,12.796
29/08/2021 07:00:00,13.04
29/08/2021 07:15:00,13.556
29/08/2021 07:30:00,14.283
29/08/2021 07:45:00,14.2
29/08/2021 08:00:00,16.408
29/08/2021 08:15:00,17.507
29/08/2021 08:30:00,19.042
29/08/2021 08:45:00,21.961
29/08/2021 09:00:00,23.958
29/08/2021 09:15:00,25.158
29/08/2021 09:30:00,24.939
29/08/2021 09:45:00,25.246
29/08/2021 10:00:00,24.869
29/08/2021 10:15:00,26.359
29/08/2021 10:30:00,23.689
29/08/2021 10:45:00,26.224
29/08/2021 11:00:00,25.007
29/08/2021 11:15:00,27.324
29/08/2021 11:30:00,25.504
29/08/2021 11:45:00,25.895
29/08/2021 12:00:00,25.741
29/08/2021 12:15:00,25.747
29/08/2021 12:30:00,25.907
29/08/2021 12:45:00,27.699
29/08/2021 13:00:00,28.097
29/08/2021 13:15:00,27.846
29/08/2021 13:30:00,26.283
29/08/2021 13:45:00,27.338
29/08/2021 14:00:00,27.804
29/08/2021 14:15:00,28.259
29/08/2021 14:30:00,28.376
29/08/2021 14:45:00,26.721
29/08/2021 15:00:00,26.851
29/08/2021 15:15:00,28.796
29/08/2021 15:30:00,28.011
29/08/2021 15:45:00,28.028
29/08/2021 16:00:00,28.701
29/08/2021 16:15:00,27.87
29/08/2021 16:30:00,28.103
29/08/2021 16:45:00,28.147
29/08/2021 17:00:00,30.04
29/08/2021 17:15:00,28.715
29/08/2021 17:30:00,27.861
29/08/2021 17:45:00,26.097
29/08/2021 18:00:00,27.368
29/08/2021 18:15:00,25.475
29/08/2021 18:30:00,24.628
29/08/2021 18:45:00,23.966
29/08/2021 19:00:00,24.05
29/08/2021 19:15:00,22.853
29/08/2021 19:30:00,22.069
29/08/2021 19:45:00,21.033
29/08/2021 20:00:00,19.836
29/08/2021 20:15:00,19.383
29/08/2021 20:30:00,18.935
29/08/2021 20:45:00,18.71
29/08/2021 21:00:00,18.363
29/08/2021 21:15:00,17.801
29/08/2021 21:30:00,17.636
29/08/2021 21:45:00,17.666
29/08/2021 22:00:00,17.58
29/08/2021 22:15:00,18.152
29/08/2021 22:30:00,18.237
29/08/2021 22:45:00,17.791
29/08/2021 23:00:00,17.397
29/08/2021 23:15:00,17.034
29/08/2021 23:30:00,17.18
29/08/2021 23:45:00,17.257
30/08/2021 00:00:00,16.978
30/08/2021 00:15:00,16.984
30/08/2021 00:30:00,17.043
30/08/2021 00:45:00,16.789
30/08/2021 01:00:00,16.825
30/08/2021 01:15:00,16.921
30/08/2021 01:30:00,17.118
30/08/2021 01:45:00,17.007
30/08/2021 02:00:00,17.222
30/08/2021 02:15:00,17.263
30/08/2021 02:30:00,17.204
30/08/2021 02:45:00,17.107
30/08/2021 03:00:00,16.668
30/08/2021 03:15:00,16.161
30/08/2021 03:30:00,15.633
30/08/2021 03:45:00,15.5
30/08/2021 04:00:00,15.323
30/08/2021 04:15:00,15.1
30/08/2021 04:30:00,15.052
30/08/2021 04:45:00,14.713
30/08/2021 05:00:00,14.384
30/08/2021 05:15:00,14.288
30/08/2021 05:30:00,14.024
30/08/2021 05:45:00,13.73
30/08/2021 06:00:00,13.305
30/08/2021 06:15:00,13.088
30/08/2021 06:30:00,13.081
30/08/2021 06:45:00,13.028
30/08/2021 07:00:00,13.373
30/08/2021 07:15:00,13.757
30/08/2021 07:30:00,14.741
30/08/2021 07:45:00,16.11
30/08/2021 08:00:00,17.35
30/08/2021 08:15:00,18.964
30/08/2021 08:30:00,20.551
30/08/2021 08:45:00,22.682
30/08/2021 09:00:00,25.043
30/08/2021 09:15:00,25.563
30/08/2021 09:30:00,25.375
30/08/2021 09:45:00,26.219
30/08/2021 10:00:00,23.602
30/08/2021 10:15:00,24.175
30/08/2021 10:30:00,24.363
30/08/2021 10:45:00,26.065
30/08/2021 11:00:00,27.276
30/08/2021 11:15:00,26.575
30/08/2021 11:30:00,26.526
30/08/2021 11:45:00,27.233
30/08/2021 12:00:00,27.404
30/08/2021 12:15:00,26.211
30/08/2021 12:30:00,29.036
30/08/2021 12:45:00,28.357
30/08/2021 13:00:00,28.259
30/08/2021 13:15:00,28.603
30/08/2021 13:30:00,28.25
30/08/2021 13:45:00,29.385
30/08/2021 14:00:00,28.813
30/08/2021 14:15:00,27.599
30/08/2021 14:30:00,27.513
30/08/2021 14:45:00,26.754
30/08/2021 15:00:00,28.517
30/08/2021 15:15:00,30.31
30/08/2021 15:30:00,29.276
30/08/2021 15:45:00,29.457
30/08/2021 16:00:00,29.582
30/08/2021 16:15:00,29.368
30/08/2021 16:30:00,29.103
30/08/2021 16:45:00,29.884
30/08/2021 17:00:00,29.96
30/08/2021 17:15:00,29.626
30/08/2021 17:30:00,29.05
30/08/2021 17:45:00,28.906
30/08/2021 18:00:00,26.605
30/08/2021 18:15:00,25.854
30/08/2021 18:30:00,26.14
30/08/2021 18:45:00,25.289
30/08/2021 19:00:00,24.27
30/08/2021 19:15:00,22.666
30/08/2021 19:30:00,20.737
30/08/2021 19:45:00,19.725
30/08/2021 20:00:00,19.144
30/08/2021 20:15:00,18.613
30/08/2021 20:30:00,18.628
30/08/2021 20:45:00,18.61
30/08/2021 21:00:00,18.473
30/08/2021 21:15:00,18.289
30/08/2021 21:30:00,18.152
30/08/2021 21:45:00,18.033
30/08/2021 22:00:00,17.946
30/08/2021 22:15:00,17.76
30/08/2021 22:30:00,17.561
30/08/2021 22:45:00,17.535
30/08/2021 23:00:00,17.552
30/08/2021 23:15:00,17.446
30/08/2021 23:30:00,17.158
30/08/2021 23:45:00,16.734
31/08/2021 00:00:00,16.697
31/08/2021 00:15:00,16.162
31/08/2021 00:30:00,16.158
31/08/2021 00:45:00,16.195
31/08/2021 01:00:00,16.306
31/08/2021 01:15:00,15.691
31/08/2021 01:30:00,15.789
31/08/2021 01:45:00,16.113
31/08/2021 02:00:00,16.156
31/08/2021 02:15:00,15.673
31/08/2021 02:30:00,15.357
31/08/2021 02:45:00,15.151
31/08/2021 03:00:00,14.925
31/08/2021 03:15:00,14.945
31/08/2021 03:30:00,14.88
31/08/2021 03:45:00,15.434
31/08/2021 04:00:00,15.581
31/08/2021 04:15:00,15.587
31/08/2021 04:30:00,15.442
31/08/2021 04:45:00,15.436
31/08/2021 05:00:00,15.275
31/08/2021 05:15:00,15.39
31/08/2021 05:30:00,15.715
31/08/2021 05:45:00,15.227
31/08/2021 06:00:00,14.822
31/08/2021 06:15:00,14.785
31/08/2021 06:30:00,14.384
31/08/2021 06:45:00,14.454
31/08/2021 07:00:00,14.924
31/08/2021 07:15:00,15.71
31/08/2021 07:30:00,16.807
31/08/2021 07:45:00,18.219
31/08/2021 08:00:00,18.822
31/08/2021 08:15:00,19.414
31/08/2021 08:30:00,20.816
31/08/2021 08:45:00,20.309
31/08/2021 09:00:00,19.893
31/08/2021 09:15:00,19.346
31/08/2021 09:30:00,20.277
31/08/2021 09:45:00,20.461
31/08/2021 10:00:00,21.848
31/08/2021 10:15:00,21.333
31/08/2021 10:30:00,25.442
31/08/2021 10:45:00,24.646
31/08/2021 11:00:00,27.201
31/08/2021 11:15:00,27.361
31/08/2021 11:30:00,27.548
31/08/2021 11:45:00,27.268
31/08/2021 12:00:00,28.109
31/08/2021 12:15:00,28.725
31/08/2021 12:30:00,27.793
31/08/2021 12:45:00,29.39
31/08/2021 13:00:00,27.896
31/08/2021 13:15:00,28.763
31/08/2021 13:30:00,28.883
31/08/2021 13:45:00,27.835
31/08/2021 14:00:00,28.509
31/08/2021 14:15:00,28.391
31/08/2021 14:30:00,29.51
31/08/2021 14:45:00,27.321
31/08/2021 15:00:00,28.363
31/08/2021 15:15:00,31.33
31/08/2021 15:30:00,29.779
31/08/2021 15:45:00,28.374
31/08/2021 16:00:00,30.331
31/08/2021 16:15:00,30.222
31/08/2021 16:30:00,30.703
31/08/2021 16:45:00,30.302
31/08/2021 17:00:00,32.118
31/08/2021 17:15:00,31.993
31/08/2021 17:30:00,25.796
31/08/2021 17:45:00,23.498
31/08/2021 18:00:00,22.184
31/08/2021 18:15:00,22.85
31/08/2021 18:30:00,24.922
31/08/2021 18:45:00,23.698
31/08/2021 19:00:00,22.604
31/08/2021 19:15:00,21.87
31/08/2021 19:30:00,20.75
31/08/2021 19:45:00,20.137
31/08/2021 20:00:00,19.588
31/08/2021 20:15:00,19.349
31/08/2021 20:30:00,18.625
31/08/2021 20:45:00,18.063
31/08/2021 21:00:00,17.906
31/08/2021 21:15:00,17.934
31/08/2021 21:30:00,17.752
31/08/2021 21:45:00,17.529
31/08/2021 22:00:00,16.97
31/08/2021 22:15:00,16.802
31/08/2021 22:30:00,16.854
31/08/2021 22:45:00,16.9
31/08/2021 23:00:00,16.899
31/08/2021 23:15:00,16.872
31/08/2021 23:30:00,16.716
31/08/2021 23:45:00,16.609
01/09/2021 00:00:00,16.265
01/09/2021 00:15:00,16.315
01/09/2021 00:30:00,16.064
01/09/2021 00:45:00,15.818
01/09/2021 01:00:00,15.485
01/09/2021 01:15:00,15.74
01/09/2021 01:30:00,15.502
01/09/2021 01:45:00,15.308
01/09/2021 02:00:00,15.269
01/09/2021 02:15:00,15.321
01/09/2021 02:30:00,14.876
01/09/2021 02:45:00,15.151
01/09/2021 03:00:00,14.695
01/09/2021 03:15:00,14.713
01/09/2021 03:30:00,14.548
01/09/2021 03:45:00,14.566
01/09/2021 04:00:00,14.542
01/09/2021 04:15:00,14.185
01/09/2021 04:30:00,14.421
01/09/2021 04:45:00,14.304
01/09/2021 05:00:00,14.053
01/09/2021 05:15:00,13.93
01/09/2021 05:30:00,13.873
01/09/2021 05:45:00,13.925
01/09/2021 06:00:00,13.69
01/09/2021 06:15:00,13.625
01/09/2021 06:30:00,13.347
01/09/2021 06:45:00,13.702
01/09/2021 07:00:00,13.984
01/09/2021 07:15:00,14.49
01/09/2021 07:30:00,15.257
01/09/2021 07:45:00,16.116
01/09/2021 08:00:00,17.565
01/09/2021 08:15:00,18.681
01/09/2021 08:30:00,20.034
01/09/2021 08:45:00,22.109
01/09/2021 09:00:00,24.006
01/09/2021 09:15:00,24.984
01/09/2021 09:30:00,25.883
01/09/2021 09:45:00,26.367
01/09/2021 10:00:00,26.561
01/09/2021 10:15:00,26.294
01/09/2021 10:30:00,27.25
01/09/2021 09:30:50,27.678
01/09/2021 10:45:00,29.316
01/09/2021 11:00:00,29.684
01/09/2021 11:15:00,28.895
01/09/2021 11:30:00,29.173
01/09/2021 11:45:00,28.867
01/09/2021 12:00:00,29.524
01/09/2021 12:15:00,29.268
01/09/2021 12:30:00,29.865
01/09/2021 12:45:00,30.477
01/09/2021 13:00:00,29.38
01/09/2021 13:15:00,29.134
01/09/2021 13:30:00,29.031
01/09/2021 13:45:00,27.378
01/09/2021 14:00:00,29.011
01/09/2021 14:15:00,29.742
01/09/2021 14:30:00,29.053
01/09/2021 14:45:00,29.98
01/09/2021 15:00:00,26.795
01/09/2021 15:15:00,28.088
01/09/2021 15:30:00,29.77
01/09/2021 15:45:00,30.107
01/09/2021 16:00:00,29.629
01/09/2021 16:15:00,30.361
01/09/2021 16:30:00,29.889
01/09/2021 16:45:00,29.812
01/09/2021 17:00:00,31.009
01/09/2021 17:15:00,29.8
01/09/2021 17:30:00,28.436
01/09/2021 17:45:00,28.075
01/09/2021 18:00:00,28.532
01/09/2021 18:15:00,26.668
01/09/2021 18:30:00,25.991
01/09/2021 18:45:00,25.165
01/09/2021 19:00:00,24.015
01/09/2021 19:15:00,23.069
01/09/2021 19:30:00,22.248
01/09/2021 19:45:00,21.082
01/09/2021 20:00:00,20.545
01/09/2021 20:15:00,19.857
01/09/2021 20:30:00,19.61
01/09/2021 20:45:00,18.922
01/09/2021 21:00:00,18.631
01/09/2021 21:15:00,18.175
01/09/2021 21:30:00,18.279
01/09/2021 21:45:00,18.065
01/09/2021 22:00:00,17.705
01/09/2021 22:15:00,17.602
01/09/2021 22:30:00,17.204
01/09/2021 22:45:00,17.033
01/09/2021 23:00:00,16.695
01/09/2021 23:15:00,16.743
01/09/2021 23:30:00,16.813
01/09/2021 23:45:00,16.561
02/09/2021 00:00:00,16.58
02/09/2021 00:15:00,16.525
02/09/2021 00:30:00,16.281
02/09/2021 00:45:00,16.129
02/09/2021 01:00:00,15.766
02/09/2021 01:15:00,15.314
02/09/2021 01:30:00,15.355
02/09/2021 01:45:00,15.236
02/09/2021 02:00:00,15.205
02/09/2021 02:15:00,15.236
02/09/2021 02:30:00,15.154
02/09/2021 02:45:00,14.915
02/09/2021 03:00:00,14.834
02/09/2021 03:15:00,15.088
02/09/2021 03:30:00,15.103
02/09/2021 03:45:00,15.234
02/09/2021 04:00:00,15.318
02/09/2021 04:15:00,15.258
02/09/2021 04:30:00,15.255
02/09/2021 04:45:00,15.103
02/09/2021 05:00:00,15.034
02/09/2021 05:15:00,15.051
02/09/2021 05:30:00,15.173
02/09/2021 05:45:00,15.239
02/09/2021 06:00:00,15.402
02/09/2021 06:15:00,15.606
02/09/2021 06:30:00,15.451
02/09/2021 06:45:00,15.315
02/09/2021 07:00:00,15.555
02/09/2021 07:15:00,15.888
02/09/2021 07:30:00,16.217
02/09/2021 07:45:00,17.126
02/09/2021 08:00:00,18.88
02/09/2021 08:15:00,19.848
02/09/2021 08:30:00,21.121
02/09/2021 08:45:00,23.15
02/09/2021 09:00:00,25.033
02/09/2021 09:15:00,26.384
02/09/2021 09:30:00,26.419
02/09/2021 09:45:00,25.933
02/09/2021 10:00:00,26.026
02/09/2021 10:15:00,26.17
02/09/2021 10:30:00,26.907
02/09/2021 10:45:00,28.653
02/09/2021 11:00:00,27.179
02/09/2021 11:15:00,27.547
02/09/2021 11:30:00,28.591
02/09/2021 11:45:00,27.893
02/09/2021 12:00:00,28.383
02/09/2021 12:15:00,28.191
02/09/2021 12:30:00,27.975
02/09/2021 12:45:00,28.863
02/09/2021 13:00:00,29.104
02/09/2021 13:15:00,28.238
02/09/2021 13:30:00,28.36
02/09/2021 13:45:00,29.09
02/09/2021 14:00:00,28.371
02/09/2021 14:15:00,29.003
02/09/2021 14:30:00,29.087
02/09/2021 14:45:00,29.497
02/09/2021 15:00:00,29.46
02/09/2021 15:15:00,29.313
02/09/2021 15:30:00,30.101
02/09/2021 15:45:00,29.566
02/09/2021 16:00:00,29.355
02/09/2021 16:15:00,28.836
02/09/2021 16:30:00,22.685
02/09/2021 16:45:00,26.083
02/09/2021 17:00:00,29.491
02/09/2021 17:15:00,29.14
02/09/2021 17:30:00,28.001
02/09/2021 17:45:00,27.331
02/09/2021 18:00:00,26.954
02/09/2021 18:15:00,25.887
02/09/2021 18:30:00,25.268
02/09/2021 18:45:00,24.794
02/09/2021 19:00:00,23.844
02/09/2021 19:15:00,22.908
02/09/2021 19:30:00,21.707
02/09/2021 19:45:00,20.915
02/09/2021 20:00:00,20.131
02/09/2021 20:15:00,19.499
02/09/2021 20:30:00,19.361
02/09/2021 20:45:00,18.803
02/09/2021 21:00:00,18.152
02/09/2021 21:15:00,17.877
02/09/2021 21:30:00,17.461
02/09/2021 21:45:00,16.893
02/09/2021 22:00:00,16.671
02/09/2021 22:15:00,16.649
02/09/2021 22:30:00,16.524
02/09/2021 22:45:00,16.396
02/09/2021 23:00:00,16.458
02/09/2021 23:15:00,16.089
02/09/2021 23:30:00,15.864
02/09/2021 23:45:00,15.952
03/09/2021 00:00:00,15.778
03/09/2021 00:15:00,15.707
03/09/2021 00:30:00,15.452
03/09/2021 00:45:00,15.163
03/09/2021 01:00:00,15.058
03/09/2021 01:15:00,14.753
03/09/2021 01:30:00,14.523
03/09/2021 01:45:00,14.544
03/09/2021 02:00:00,14.303
03/09/2021 02:15:00,14.051
03/09/2021 02:30:00,13.868
03/09/2021 02:45:00,13.904
03/09/2021 03:00:00,13.859
03/09/2021 03:15:00,13.855
03/09/2021 03:30:00,13.757
03/09/2021 03:45:00,13.751
03/09/2021 04:00:00,13.786
03/09/2021 04:15:00,13.566
03/09/2021 04:30:00,13.625
03/09/2021 04:45:00,13.412
03/09/2021 05:00:00,13.224
03/09/2021 05:15:00,13.234
03/09/2021 05:30:00,13.147
03/09/2021 05:45:00,12.969
03/09/2021 06:00:00,12.841
03/09/2021 06:15:00,12.909
03/09/2021 06:30:00,12.825
03/09/2021 06:45:00,12.654
03/09/2021 07:00:00,12.748
03/09/2021 07:15:00,13.356
03/09/2021 07:30:00,14.318
03/09/2021 07:45:00,15.5
03/09/2021 08:00:00,17.295
03/09/2021 08:15:00,19.099
03/09/2021 08:30:00,20.741
03/09/2021 08:45:00,22.558
03/09/2021 09:00:00,24.053
03/09/2021 09:15:00,24.344
03/09/2021 09:30:00,24.617
03/09/2021 09:45:00,25.14
03/09/2021 10:00:00,25.914
03/09/2021 10:15:00,27.394
03/09/2021 10:30:00,24.33
03/09/2021 10:45:00,27.005
03/09/2021 11:00:00,27.098
03/09/2021 11:15:00,27.221
03/09/2021 11:30:00,28.216
03/09/2021 11:45:00,27.235
03/09/2021 12:00:00,28.597
03/09/2021 12:15:00,27.802
03/09/2021 12:30:00,28.467
03/09/2021 12:45:00,29.315
03/09/2021 13:00:00,29.326
03/09/2021 13:15:00,28.835
03/09/2021 13:30:00,28.419
03/09/2021 13:45:00,31.438
03/09/2021 14:00:00,31.138
03/09/2021 14:15:00,29.828
03/09/2021 14:30:00,28.969
03/09/2021 14:45:00,29.193
03/09/2021 15:00:00,29.205
03/09/2021 15:15:00,28.287
03/09/2021 15:30:00,26.798
03/09/2021 15:45:00,29.313
03/09/2021 16:00:00,30.676
03/09/2021 16:15:00,29.594
03/09/2021 16:30:00,29.587
03/09/2021 16:45:00,30.534
03/09/2021 17:00:00,30.963
03/09/2021 17:15:00,28.989
03/09/2021 17:30:00,25.052
03/09/2021 17:45:00,26.705
03/09/2021 18:00:00,27.433
03/09/2021 18:15:00,25.91
03/09/2021 18:30:00,24.874
03/09/2021 18:45:00,23.797
03/09/2021 19:00:00,23.502
03/09/2021 19:15:00,22.751
03/09/2021 19:30:00,21.53
03/09/2021 19:45:00,20.467
03/09/2021 20:00:00,19.662
03/09/2021 20:15:00,18.989
03/09/2021 20:30:00,18.444
03/09/2021 20:45:00,17.711
03/09/2021 21:00:00,17.55
03/09/2021 21:15:00,17.164
03/09/2021 21:30:00,17.037
03/09/2021 21:45:00,17.066
03/09/2021 22:00:00,16.804
03/09/2021 22:15:00,16.615
03/09/2021 22:30:00,16.68
03/09/2021 22:45:00,16.266
03/09/2021 23:00:00,15.956
