timestamps,Var3
28/08/2021 01:30:00,15.096
28/08/2021 01:45:00,14.853
28/08/2021 02:00:00,14.65
28/08/2021 02:15:00,14.223
28/08/2021 02:30:00,14.411
28/08/2021 02:45:00,14.696
28/08/2021 03:00:00,15.184
28/08/2021 03:15:00,14.931
28/08/2021 03:30:00,15.057
28/08/2021 03:45:00,15.439
28/08/2021 04:00:00,15.448
28/08/2021 04:15:00,15.505
28/08/2021 04:30:00,15.758
28/08/2021 04:45:00,15.751
28/08/2021 05:00:00,15.906
28/08/2021 05:15:00,15.828
28/08/2021 05:30:00,15.851
28/08/2021 05:45:00,15.937
28/08/2021 06:00:00,15.977
28/08/2021 06:15:00,16.082
28/08/2021 06:30:00,16.208
28/08/2021 06:45:00,16.172
28/08/2021 07:00:00,16.079
28/08/2021 07:15:00,16.153
28/08/2021 07:30:00,16.232
28/08/2021 07:45:00,16.336
28/08/2021 08:00:00,16.487
28/08/2021 08:15:00,16.272
28/08/2021 08:30:00,16.003
28/08/2021 08:45:00,16.155
28/08/2021 09:00:00,16.988
28/08/2021 09:15:00,17.268
28/08/2021 09:30:00,17.025
28/08/2021 09:45:00,17.24
28/08/2021 10:00:00,17.416
28/08/2021 10:15:00,18.255
28/08/2021 10:30:00,22.42
28/08/2021 10:45:00,22.29
28/08/2021 11:00:00,24.082
28/08/2021 11:15:00,23.623
28/08/2021 11:30:00,24.311
28/08/2021 11:45:00,24.845
28/08/2021 12:00:00,25.277
28/08/2021 12:15:00,25.393
28/08/2021 12:30:00,25.218
28/08/2021 12:45:00,25.418
28/08/2021 13:00:00,26.394
28/08/2021 13:15:00,25.392
28/08/2021 13:30:00,25.746
28/08/2021 13:45:00,26.569
28/08/2021 14:00:00,26.007
28/08/2021 14:15:00,25.506
28/08/2021 14:30:00,26.251
28/08/2021 14:45:00,26.679
28/08/2021 15:00:00,26.948
28/08/2021 15:15:00,26.169
28/08/2021 15:30:00,27.351
28/08/2021 15:45:00,29.24
28/08/2021 16:00:00,27.33
28/08/2021 16:15:00,27.782
28/08/2021 16:30:00,26.512
28/08/2021 16:45:00,26.81
28/08/2021 17:00:00,27.47
28/08/2021 17:15:00,26.234
28/08/2021 17:30:00,25.884
28/08/2021 17:45:00,25.501
28/08/2021 18:00:00,24.806
28/08/2021 18:15:00,24.409
28/08/2021 18:30:00,23.638
28/08/2021 18:45:00,22.988
28/08/2021 19:00:00,22.2
28/08/2021 19:15:00,21.548
28/08/2021 19:30:00,20.86
28/08/2021 19:45:00,19.877
28/08/2021 20:00:00,18.555
28/08/2021 20:15:00,17.955
28/08/2021 20:30:00,17.46
28/08/2021 20:45:00,17.19
28/08/2021 21:00:00,16.973
28/08/2021 21:15:00,17.446
28/08/2021 21:30:00,17.454
28/08/2021 21:45:00,17.553
28/08/2021 22:00:00,18.323
28/08/2021 22:15:00,18.377
28/08/2021 22:30:00,17.712
28/08/2021 22:45:00,17.312
28/08/2021 23:00:00,16.963
28/08/2021 23:15:00,16.576
28/08/2021 23:30:00,16.174
28/08/2021 23:45:00,15.994
29/08/2021 00:00:00,16.031
29/08/2021 00:15:00,16.32
29/08/2021 00:30:00,16.324
29/08/2021 00:45:00,16.777
29/08/2021 01:00:00,17.052
29/08/2021 01:15:00,15.973
29/08/2021 01:30:00,15.818
29/08/2021 01:45:00,15.836
29/08/2021 02:00:00,15.834
29/08/2021 02:15:00,15.7
29/08/2021 02:30:00,15.528
29/08/2021 02:45:00,14.852
29/08/2021 03:00:00,14.45
29/08/2021 03:15:00,14.364
29/08/2021 03:30:00,14.084
29/08/2021 03:45:00,13.53
29/08/2021 04:00:00,13.487
29/08/2021 04:15:00,13.434
29/08/2021 04:30:00,13.114
29/08/2021 04:45:00,12.841
29/08/2021 05:00:00,12.84
29/08/2021 05:15:00,12.409
29/08/2021 05:30:00,12.502
29/08/2021 05:45:00,12.217
29/08/2021 06:00:00,12.32
29/08/2021 06:15:00,12.476
29/08/2021 06:30:00,12.939
29/08/2021 06:45:00,12.797
29/08/2021 07:00:00,12.69
29/08/2021 07:15:00,13.022
29/08/2021 07:30:00,14.048
29/08/2021 07:45:00,13.883
29/08/2021 08:00:00,15.661
29/08/2021 08:15:00,16.764
29/08/2021 08:30:00,17.659
29/08/2021 08:45:00,18.735
29/08/2021 09:00:00,19.738
29/08/2021 09:15:00,20.11
29/08/2021 09:30:00,20.972
29/08/2021 09:45:00,22.161
29/08/2021 10:00:00,22.132
29/08/2021 10:15:00,23.582
29/08/2021 10:30:00,22.115
29/08/2021 10:45:00,23.905
29/08/2021 11:00:00,23.346
29/08/2021 11:15:00,25.237
29/08/2021 11:30:00,24.727
29/08/2021 11:45:00,24.356
29/08/2021 12:00:00,24.472
29/08/2021 12:15:00,23.848
29/08/2021 12:30:00,24.125
29/08/2021 12:45:00,25.318
29/08/2021 13:00:00,25.893
29/08/2021 13:15:00,26.428
29/08/2021 13:30:00,25.363
29/08/2021 13:45:00,25.416
29/08/2021 14:00:00,26.306
29/08/2021 14:15:00,26.532
29/08/2021 14:30:00,26.864
29/08/2021 14:45:00,25.981
29/08/2021 15:00:00,25.744
29/08/2021 15:15:00,26.896
29/08/2021 15:30:00,27.29
29/08/2021 15:45:00,27.268
29/08/2021 16:00:00,27.491
29/08/2021 16:15:00,27.521
29/08/2021 16:30:00,27.253
29/08/2021 16:45:00,27.47
29/08/2021 17:00:00,27.785
29/08/2021 17:15:00,27.086
29/08/2021 17:30:00,26.481
29/08/2021 17:45:00,24.658
29/08/2021 18:00:00,25.295
29/08/2021 18:15:00,24.195
29/08/2021 18:30:00,24.08
29/08/2021 18:45:00,23.545
29/08/2021 19:00:00,23.43
29/08/2021 19:15:00,22.679
29/08/2021 19:30:00,21.954
29/08/2021 19:45:00,20.954
29/08/2021 20:00:00,19.774
29/08/2021 20:15:00,19.505
29/08/2021 20:30:00,18.736
29/08/2021 20:45:00,18.785
29/08/2021 21:00:00,18.088
29/08/2021 21:15:00,17.669
29/08/2021 21:30:00,17.541
29/08/2021 21:45:00,17.361
29/08/2021 22:00:00,17.292
29/08/2021 22:15:00,17.831
29/08/2021 22:30:00,18.377
29/08/2021 22:45:00,17.767
29/08/2021 23:00:00,17.382
29/08/2021 23:15:00,17.077
29/08/2021 23:30:00,17.256
29/08/2021 23:45:00,17.213
30/08/2021 00:00:00,17.125
30/08/2021 00:15:00,16.978
30/08/2021 00:30:00,16.991
30/08/2021 00:45:00,16.799
30/08/2021 01:00:00,16.874
30/08/2021 01:15:00,16.952
30/08/2021 01:30:00,16.942
30/08/2021 01:45:00,16.938
30/08/2021 02:00:00,17.226
30/08/2021 02:15:00,17.229
30/08/2021 02:30:00,17.199
30/08/2021 02:45:00,17.113
30/08/2021 03:00:00,16.819
30/08/2021 03:15:00,16.417
30/08/2021 03:30:00,15.947
30/08/2021 03:45:00,15.754
30/08/2021 04:00:00,15.551
30/08/2021 04:15:00,15.124
30/08/2021 04:30:00,15.119
30/08/2021 04:45:00,14.604
30/08/2021 05:00:00,14.457
30/08/2021 05:15:00,14.156
30/08/2021 05:30:00,13.873
30/08/2021 05:45:00,13.69
30/08/2021 06:00:00,13.309
30/08/2021 06:15:00,13.078
30/08/2021 06:30:00,13.081
30/08/2021 06:45:00,12.93
30/08/2021 07:00:00,12.929
30/08/2021 07:15:00,13.481
30/08/2021 07:30:00,14.388
30/08/2021 07:45:00,15.437
30/08/2021 08:00:00,16.746
30/08/2021 08:15:00,18.152
30/08/2021 08:30:00,19.31
30/08/2021 08:45:00,20.237
30/08/2021 09:00:00,21.433
30/08/2021 09:15:00,22.413
30/08/2021 09:30:00,23.016
30/08/2021 09:45:00,23.69
30/08/2021 10:00:00,22.708
30/08/2021 10:15:00,22.72
30/08/2021 10:30:00,23.333
30/08/2021 10:45:00,24.354
30/08/2021 11:00:00,25.472
30/08/2021 11:15:00,24.998
30/08/2021 11:30:00,25.202
30/08/2021 11:45:00,25.583
30/08/2021 12:00:00,25.854
30/08/2021 12:15:00,24.96
30/08/2021 12:30:00,26.472
30/08/2021 12:45:00,26.62
30/08/2021 13:00:00,26.813
30/08/2021 13:15:00,27.285
30/08/2021 13:30:00,27.273
30/08/2021 13:45:00,28.063
30/08/2021 14:00:00,27.984
30/08/2021 14:15:00,26.565
30/08/2021 14:30:00,27.411
30/08/2021 14:45:00,26.462
30/08/2021 15:00:00,27.281
30/08/2021 15:15:00,28.947
30/08/2021 15:30:00,28.523
30/08/2021 15:45:00,28.638
30/08/2021 16:00:00,29.382
30/08/2021 16:15:00,28.63
30/08/2021 16:30:00,28.617
30/08/2021 16:45:00,29.207
30/08/2021 17:00:00,27.95
30/08/2021 17:15:00,28.233
30/08/2021 17:30:00,28.123
30/08/2021 17:45:00,27.45
30/08/2021 18:00:00,25.943
30/08/2021 18:15:00,25.53
30/08/2021 18:30:00,25.658
30/08/2021 18:45:00,24.939
30/08/2021 19:00:00,24.178
30/08/2021 19:15:00,22.643
30/08/2021 19:30:00,20.734
30/08/2021 19:45:00,19.615
30/08/2021 20:00:00,19.093
30/08/2021 20:15:00,18.561
30/08/2021 20:30:00,18.527
30/08/2021 20:45:00,18.556
30/08/2021 21:00:00,18.429
30/08/2021 21:15:00,18.179
30/08/2021 21:30:00,18.112
30/08/2021 21:45:00,17.901
30/08/2021 22:00:00,17.871
30/08/2021 22:15:00,17.749
30/08/2021 22:30:00,17.537
30/08/2021 22:45:00,17.479
30/08/2021 23:00:00,17.436
30/08/2021 23:15:00,17.51
30/08/2021 23:30:00,17.292
30/08/2021 23:45:00,16.769
31/08/2021 00:00:00,16.711
31/08/2021 00:15:00,16.266
31/08/2021 00:30:00,15.985
31/08/2021 00:45:00,16.055
31/08/2021 01:00:00,16.184
31/08/2021 01:15:00,15.758
31/08/2021 01:30:00,15.667
31/08/2021 01:45:00,15.83
31/08/2021 02:00:00,15.955
31/08/2021 02:15:00,15.876
31/08/2021 02:30:00,15.503
31/08/2021 02:45:00,15.212
31/08/2021 03:00:00,15.001
31/08/2021 03:15:00,14.723
31/08/2021 03:30:00,14.765
31/08/2021 03:45:00,15.163
31/08/2021 04:00:00,15.543
31/08/2021 04:15:00,15.442
31/08/2021 04:30:00,15.543
31/08/2021 04:45:00,15.414
31/08/2021 05:00:00,15.139
31/08/2021 05:15:00,15.03
31/08/2021 05:30:00,15.436
31/08/2021 05:45:00,15.139
31/08/2021 06:00:00,15.058
31/08/2021 06:15:00,14.43
31/08/2021 06:30:00,14.288
31/08/2021 06:45:00,14.194
31/08/2021 07:00:00,14.459
31/08/2021 07:15:00,15.245
31/08/2021 07:30:00,16.274
31/08/2021 07:45:00,17.412
31/08/2021 08:00:00,18.183
31/08/2021 08:15:00,18.54
31/08/2021 08:30:00,19.728
31/08/2021 08:45:00,19.697
31/08/2021 09:00:00,19.042
31/08/2021 09:15:00,18.987
31/08/2021 09:30:00,19.398
31/08/2021 09:45:00,19.937
31/08/2021 10:00:00,20.781
31/08/2021 10:15:00,20.792
31/08/2021 10:30:00,22.91
31/08/2021 10:45:00,22.658
31/08/2021 11:00:00,24.345
31/08/2021 11:15:00,24.889
31/08/2021 11:30:00,25.692
31/08/2021 11:45:00,26.15
31/08/2021 12:00:00,26.724
31/08/2021 12:15:00,26.634
31/08/2021 12:30:00,26.637
31/08/2021 12:45:00,27.83
31/08/2021 13:00:00,26.304
31/08/2021 13:15:00,26.946
31/08/2021 13:30:00,27.511
31/08/2021 13:45:00,27.048
31/08/2021 14:00:00,27.519
31/08/2021 14:15:00,26.549
31/08/2021 14:30:00,28.348
31/08/2021 14:45:00,26.718
31/08/2021 15:00:00,27.394
31/08/2021 15:15:00,29.149
31/08/2021 15:30:00,28.779
31/08/2021 15:45:00,27.354
31/08/2021 16:00:00,29.535
31/08/2021 16:15:00,29.062
31/08/2021 16:30:00,29.474
31/08/2021 16:45:00,29.221
31/08/2021 17:00:00,29.676
31/08/2021 17:15:00,30.049
31/08/2021 17:30:00,25.855
31/08/2021 17:45:00,23.009
31/08/2021 18:00:00,21.869
31/08/2021 18:15:00,22.323
31/08/2021 18:30:00,24.189
31/08/2021 18:45:00,23.474
31/08/2021 19:00:00,22.511
31/08/2021 19:15:00,21.678
31/08/2021 19:30:00,20.714
31/08/2021 19:45:00,20.109
31/08/2021 20:00:00,19.532
31/08/2021 20:15:00,19.228
31/08/2021 20:30:00,18.683
31/08/2021 20:45:00,18.157
31/08/2021 21:00:00,17.977
31/08/2021 21:15:00,17.894
31/08/2021 21:30:00,17.754
31/08/2021 21:45:00,17.437
31/08/2021 22:00:00,16.932
31/08/2021 22:15:00,16.671
31/08/2021 22:30:00,16.676
31/08/2021 22:45:00,16.827
31/08/2021 23:00:00,16.975
31/08/2021 23:15:00,16.6
31/08/2021 23:30:00,16.585
31/08/2021 23:45:00,16.659
01/09/2021 00:00:00,16.287
01/09/2021 00:15:00,16.214
01/09/2021 00:30:00,15.778
01/09/2021 00:45:00,15.52
01/09/2021 01:00:00,15.346
01/09/2021 01:15:00,15.451
01/09/2021 01:30:00,15.457
01/09/2021 01:45:00,15.367
01/09/2021 02:00:00,15.106
01/09/2021 02:15:00,15.161
01/09/2021 02:30:00,14.774
01/09/2021 02:45:00,14.762
01/09/2021 03:00:00,14.571
01/09/2021 03:15:00,14.295
01/09/2021 03:30:00,14.238
01/09/2021 03:45:00,14.381
01/09/2021 04:00:00,14.162
01/09/2021 04:15:00,13.925
01/09/2021 04:30:00,14.035
01/09/2021 04:45:00,14.11
01/09/2021 05:00:00,13.846
01/09/2021 05:15:00,13.705
01/09/2021 05:30:00,13.608
01/09/2021 05:45:00,13.625
01/09/2021 06:00:00,13.494
01/09/2021 06:15:00,13.233
01/09/2021 06:30:00,13.219
01/09/2021 06:45:00,13.464
01/09/2021 07:00:00,13.805
01/09/2021 07:15:00,14.132
01/09/2021 07:30:00,14.72
01/09/2021 07:45:00,15.561
01/09/2021 08:00:00,16.88
01/09/2021 08:15:00,18.097
01/09/2021 08:30:00,18.852
01/09/2021 08:45:00,20.064
01/09/2021 09:00:00,20.79
01/09/2021 09:15:00,21.355
01/09/2021 09:30:00,22.577
01/09/2021 09:45:00,23.273
01/09/2021 10:00:00,24.24
01/09/2021 10:15:00,24.058
01/09/2021 10:30:00,25.092
01/09/2021 09:30:50,25.168
01/09/2021 10:45:00,25.547
01/09/2021 11:00:00,26.411
01/09/2021 11:15:00,26.819
01/09/2021 11:30:00,27.218
01/09/2021 11:45:00,27.497
01/09/2021 12:00:00,28.034
01/09/2021 12:15:00,27.727
01/09/2021 12:30:00,27.45
01/09/2021 12:45:00,28.312
01/09/2021 13:00:00,27.393
01/09/2021 13:15:00,28.068
01/09/2021 13:30:00,27.73
01/09/2021 13:45:00,26.277
01/09/2021 14:00:00,27.229
01/09/2021 14:15:00,28.351
01/09/2021 14:30:00,28.072
01/09/2021 14:45:00,29.18
01/09/2021 15:00:00,26.338
01/09/2021 15:15:00,27.152
01/09/2021 15:30:00,29.098
01/09/2021 15:45:00,29.399
01/09/2021 16:00:00,28.79
01/09/2021 16:15:00,29.499
01/09/2021 16:30:00,29.41
01/09/2021 16:45:00,28.936
01/09/2021 17:00:00,28.509
01/09/2021 17:15:00,28.43
01/09/2021 17:30:00,27.688
01/09/2021 17:45:00,27.138
01/09/2021 18:00:00,26.767
01/09/2021 18:15:00,26.094
01/09/2021 18:30:00,25.617
01/09/2021 18:45:00,24.795
01/09/2021 19:00:00,23.955
01/09/2021 19:15:00,23.055
01/09/2021 19:30:00,22.148
01/09/2021 19:45:00,21.035
01/09/2021 20:00:00,20.528
01/09/2021 20:15:00,19.887
01/09/2021 20:30:00,19.209
01/09/2021 20:45:00,18.704
01/09/2021 21:00:00,18.509
01/09/2021 21:15:00,18.078
01/09/2021 21:30:00,18.152
01/09/2021 21:45:00,18.112
01/09/2021 22:00:00,17.727
01/09/2021 22:15:00,17.526
01/09/2021 22:30:00,17.146
01/09/2021 22:45:00,16.979
01/09/2021 23:00:00,16.618
01/09/2021 23:15:00,16.78
01/09/2021 23:30:00,16.825
01/09/2021 23:45:00,16.534
02/09/2021 00:00:00,16.674
02/09/2021 00:15:00,16.61
02/09/2021 00:30:00,16.414
02/09/2021 00:45:00,16.085
02/09/2021 01:00:00,15.648
02/09/2021 01:15:00,15.412
02/09/2021 01:30:00,15.373
02/09/2021 01:45:00,15.07
02/09/2021 02:00:00,15.167
02/09/2021 02:15:00,15.137
02/09/2021 02:30:00,14.978
02/09/2021 02:45:00,14.87
02/09/2021 03:00:00,14.833
02/09/2021 03:15:00,14.901
02/09/2021 03:30:00,14.9
02/09/2021 03:45:00,15.16
02/09/2021 04:00:00,15.225
02/09/2021 04:15:00,15.191
02/09/2021 04:30:00,15.464
02/09/2021 04:45:00,15.242
02/09/2021 05:00:00,15.024
02/09/2021 05:15:00,15.067
02/09/2021 05:30:00,15.23
02/09/2021 05:45:00,15.296
02/09/2021 06:00:00,15.429
02/09/2021 06:15:00,15.585
02/09/2021 06:30:00,15.636
02/09/2021 06:45:00,15.421
02/09/2021 07:00:00,15.611
02/09/2021 07:15:00,15.851
02/09/2021 07:30:00,16.088
02/09/2021 07:45:00,16.786
02/09/2021 08:00:00,18.317
02/09/2021 08:15:00,19.236
02/09/2021 08:30:00,20.216
02/09/2021 08:45:00,21.284
02/09/2021 09:00:00,22.123
02/09/2021 09:15:00,23.082
02/09/2021 09:30:00,23.719
02/09/2021 09:45:00,23.71
02/09/2021 10:00:00,24.291
02/09/2021 10:15:00,24.898
02/09/2021 10:30:00,25.187
02/09/2021 10:45:00,25.296
02/09/2021 11:00:00,25.579
02/09/2021 11:15:00,26.34
02/09/2021 11:30:00,26.622
02/09/2021 11:45:00,26.78
02/09/2021 12:00:00,27.049
02/09/2021 12:15:00,26.986
02/09/2021 12:30:00,26.972
02/09/2021 12:45:00,27.354
02/09/2021 13:00:00,28.148
02/09/2021 13:15:00,27.608
02/09/2021 13:30:00,27.422
02/09/2021 13:45:00,27.772
02/09/2021 14:00:00,27.31
02/09/2021 14:15:00,28.038
02/09/2021 14:30:00,28.162
02/09/2021 14:45:00,29.188
02/09/2021 15:00:00,28.709
02/09/2021 15:15:00,28.051
02/09/2021 15:30:00,29.095
02/09/2021 15:45:00,29.494
02/09/2021 16:00:00,28.791
02/09/2021 16:15:00,28.757
02/09/2021 16:30:00,25.243
02/09/2021 16:45:00,27.132
02/09/2021 17:00:00,27.568
02/09/2021 17:15:00,27.634
02/09/2021 17:30:00,27.136
02/09/2021 17:45:00,26.786
02/09/2021 18:00:00,26.263
02/09/2021 18:15:00,25.645
02/09/2021 18:30:00,25.121
02/09/2021 18:45:00,24.661
02/09/2021 19:00:00,23.881
02/09/2021 19:15:00,22.958
02/09/2021 19:30:00,21.937
02/09/2021 19:45:00,20.935
02/09/2021 20:00:00,20.217
02/09/2021 20:15:00,19.9
02/09/2021 20:30:00,19.49
02/09/2021 20:45:00,18.756
02/09/2021 21:00:00,18.252
02/09/2021 21:15:00,17.895
02/09/2021 21:30:00,17.524
02/09/2021 21:45:00,16.702
02/09/2021 22:00:00,16.479
02/09/2021 22:15:00,16.594
02/09/2021 22:30:00,16.637
02/09/2021 22:45:00,16.39
02/09/2021 23:00:00,16.503
02/09/2021 23:15:00,16.111
02/09/2021 23:30:00,16.01
02/09/2021 23:45:00,16.055
03/09/2021 00:00:00,15.83
03/09/2021 00:15:00,15.834
03/09/2021 00:30:00,15.476
03/09/2021 00:45:00,15.006
03/09/2021 01:00:00,14.919
03/09/2021 01:15:00,14.75
03/09/2021 01:30:00,14.402
03/09/2021 01:45:00,14.268
03/09/2021 02:00:00,14.161
03/09/2021 02:15:00,13.933
03/09/2021 02:30:00,13.638
03/09/2021 02:45:00,13.684
03/09/2021 03:00:00,14.015
03/09/2021 03:15:00,13.882
03/09/2021 03:30:00,13.575
03/09/2021 03:45:00,13.532
03/09/2021 04:00:00,13.632
03/09/2021 04:15:00,13.276
03/09/2021 04:30:00,13.451
03/09/2021 04:45:00,13.518
03/09/2021 05:00:00,13.263
03/09/2021 05:15:00,13.135
03/09/2021 05:30:00,13.072
03/09/2021 05:45:00,12.968
03/09/2021 06:00:00,12.823
03/09/2021 06:15:00,12.675
03/09/2021 06:30:00,12.6
03/09/2021 06:45:00,12.477
03/09/2021 07:00:00,12.618
03/09/2021 07:15:00,13.18
03/09/2021 07:30:00,13.858
03/09/2021 07:45:00,15.033
03/09/2021 08:00:00,16.513
03/09/2021 08:15:00,18.259
03/09/2021 08:30:00,19.625
03/09/2021 08:45:00,20.723
03/09/2021 09:00:00,20.914
03/09/2021 09:15:00,21.595
03/09/2021 09:30:00,22.38
03/09/2021 09:45:00,23.228
03/09/2021 10:00:00,23.892
03/09/2021 10:15:00,24.714
03/09/2021 10:30:00,23.423
03/09/2021 10:45:00,25.242
03/09/2021 11:00:00,25.781
03/09/2021 11:15:00,26.275
03/09/2021 11:30:00,27.08
03/09/2021 11:45:00,26.266
03/09/2021 12:00:00,27.425
03/09/2021 12:15:00,26.804
03/09/2021 12:30:00,27.39
03/09/2021 12:45:00,28.04
03/09/2021 13:00:00,28.312
03/09/2021 13:15:00,27.464
03/09/2021 13:30:00,27.591
03/09/2021 13:45:00,29.999
03/09/2021 14:00:00,30.032
03/09/2021 14:15:00,28.625
03/09/2021 14:30:00,27.841
03/09/2021 14:45:00,28.475
03/09/2021 15:00:00,28.119
03/09/2021 15:15:00,27.553
03/09/2021 15:30:00,26.37
03/09/2021 15:45:00,28.509
03/09/2021 16:00:00,29.803
03/09/2021 16:15:00,29.115
03/09/2021 16:30:00,28.777
03/09/2021 16:45:00,28.975
03/09/2021 17:00:00,28.625
03/09/2021 17:15:00,28.008
03/09/2021 17:30:00,25.221
03/09/2021 17:45:00,25.665
03/09/2021 18:00:00,26.452
03/09/2021 18:15:00,25.579
03/09/2021 18:30:00,24.77
03/09/2021 18:45:00,23.899
03/09/2021 19:00:00,23.189
03/09/2021 19:15:00,22.553
03/09/2021 19:30:00,21.555
03/09/2021 19:45:00,20.68
03/09/2021 20:00:00,19.627
03/09/2021 20:15:00,18.921
03/09/2021 20:30:00,18.503
03/09/2021 20:45:00,17.848
03/09/2021 21:00:00,17.531
03/09/2021 21:15:00,17.216
03/09/2021 21:30:00,16.97
03/09/2021 21:45:00,16.997
03/09/2021 22:00:00,16.762
03/09/2021 22:15:00,16.555
03/09/2021 22:30:00,16.439
03/09/2021 22:45:00,16.301
03/09/2021 23:00:00,15.974
