timestamps,Var3
19/08/2021 23:45:00,17.371
20/08/2021 00:00:00,17.371
20/08/2021 00:15:00,17.014
20/08/2021 00:30:00,16.752
20/08/2021 00:45:00,16.656
20/08/2021 01:00:00,16.561
20/08/2021 01:15:00,16.561
20/08/2021 01:30:00,16.561
20/08/2021 01:45:00,16.633
20/08/2021 02:00:00,16.656
20/08/2021 02:15:00,16.704
20/08/2021 02:30:00,16.942
20/08/2021 02:45:00,17.109
20/08/2021 03:00:00,17.347
20/08/2021 03:15:00,17.442
20/08/2021 03:30:00,17.442
20/08/2021 03:45:00,17.18
20/08/2021 04:00:00,17.133
20/08/2021 04:15:00,17.014
20/08/2021 04:30:00,17.014
20/08/2021 04:45:00,17.061
20/08/2021 05:00:00,16.918
20/08/2021 05:15:00,17.037
20/08/2021 05:30:00,16.847
20/08/2021 05:45:00,16.704
20/08/2021 06:00:00,16.275
20/08/2021 06:15:00,16.251
20/08/2021 06:30:00,16.156
20/08/2021 06:45:00,16.275
20/08/2021 07:00:00,16.895
20/08/2021 07:15:00,17.68
20/08/2021 07:30:00,19.059
20/08/2021 07:45:00,20.63
20/08/2021 08:00:00,22.709
20/08/2021 08:15:00,28.103
20/08/2021 08:30:00,27.98
20/08/2021 08:45:00,26.872
20/08/2021 09:00:00,27.044
20/08/2021 09:15:00,28.227
20/08/2021 09:30:00,28.252
20/08/2021 09:45:00,28.947
20/08/2021 10:00:00,29.747
20/08/2021 10:15:00,30.527
20/08/2021 10:30:00,30.048
20/08/2021 10:45:00,30.932
20/08/2021 11:00:00,31.034
20/08/2021 11:15:00,32.595
20/08/2021 11:30:00,32.003
20/08/2021 11:45:00,30.957
20/08/2021 12:00:00,34.079
20/08/2021 12:15:00,33.765
20/08/2021 12:30:00,34.474
20/08/2021 12:45:00,33.634
20/08/2021 13:00:00,34.237
20/08/2021 13:15:00,35.484
20/08/2021 13:30:00,35.35
20/08/2021 13:45:00,34.792
20/08/2021 14:00:00,34.845
20/08/2021 14:15:00,35.19
20/08/2021 14:30:00,35.164
20/08/2021 14:45:00,35.057
20/08/2021 15:00:00,35.19
20/08/2021 15:15:00,34.158
20/08/2021 15:30:00,33.791
20/08/2021 15:45:00,34.211
20/08/2021 16:00:00,34.001
20/08/2021 16:15:00,32.957
20/08/2021 16:30:00,33.295
20/08/2021 16:45:00,33.373
20/08/2021 17:00:00,32.828
20/08/2021 17:15:00,32.906
20/08/2021 17:30:00,32.802
20/08/2021 17:45:00,31.952
20/08/2021 18:00:00,31.594
20/08/2021 18:15:00,31.364
20/08/2021 18:30:00,31.161
20/08/2021 18:45:00,30.149
20/08/2021 19:00:00,28.997
20/08/2021 19:15:00,27.24
20/08/2021 19:30:00,25.603
20/08/2021 19:45:00,24.248
20/08/2021 20:00:00,23.165
20/08/2021 20:15:00,22.206
20/08/2021 20:30:00,21.584
20/08/2021 20:45:00,21.059
20/08/2021 21:00:00,20.63
20/08/2021 21:15:00,20.297
20/08/2021 21:30:00,20.13
20/08/2021 21:45:00,19.94
20/08/2021 22:00:00,20.416
20/08/2021 22:15:00,21.274
20/08/2021 22:30:00,21.179
20/08/2021 22:45:00,20.892
20/08/2021 23:00:00,20.773
20/08/2021 23:15:00,20.606
20/08/2021 23:30:00,20.201
20/08/2021 23:45:00,20.059
21/08/2021 00:00:00,19.511
21/08/2021 00:15:00,19.083
21/08/2021 00:30:00,18.798
21/08/2021 00:45:00,18.298
21/08/2021 01:00:00,17.989
21/08/2021 01:15:00,17.68
21/08/2021 01:30:00,17.442
21/08/2021 01:45:00,17.347
21/08/2021 02:00:00,17.085
21/08/2021 02:15:00,16.871
21/08/2021 02:30:00,16.704
21/08/2021 02:45:00,16.704
21/08/2021 03:00:00,16.609
21/08/2021 03:15:00,16.442
21/08/2021 03:30:00,16.418
21/08/2021 03:45:00,16.299
21/08/2021 04:00:00,16.323
21/08/2021 04:15:00,16.204
21/08/2021 04:30:00,16.251
21/08/2021 04:45:00,16.156
21/08/2021 05:00:00,16.085
21/08/2021 05:15:00,15.965
21/08/2021 05:30:00,15.798
21/08/2021 05:45:00,15.894
21/08/2021 06:00:00,15.894
21/08/2021 06:15:00,15.751
21/08/2021 06:30:00,15.608
21/08/2021 06:45:00,16.156
21/08/2021 07:00:00,16.99
21/08/2021 07:15:00,17.965
21/08/2021 07:30:00,19.487
21/08/2021 07:45:00,20.869
21/08/2021 08:00:00,22.302
21/08/2021 08:15:00,28.202
21/08/2021 08:30:00,28.673
21/08/2021 08:45:00,27.905
21/08/2021 09:00:00,28.972
21/08/2021 09:15:00,29.246
21/08/2021 09:30:00,29.947
21/08/2021 09:45:00,30.426
21/08/2021 10:00:00,30.907
21/08/2021 10:15:00,31.619
21/08/2021 10:30:00,32.08
21/08/2021 10:45:00,32.906
21/08/2021 11:00:00,33.191
21/08/2021 11:15:00,33.896
21/08/2021 11:30:00,34.185
21/08/2021 11:45:00,34.871
21/08/2021 12:00:00,34.237
21/08/2021 12:15:00,35.404
21/08/2021 12:30:00,35.994
21/08/2021 12:45:00,36.291
21/08/2021 13:00:00,36.48
21/08/2021 13:15:00,36.021
21/08/2021 13:30:00,36.426
21/08/2021 13:45:00,36.779
21/08/2021 14:00:00,36.888
21/08/2021 14:15:00,36.888
21/08/2021 14:30:00,35.967
21/08/2021 14:45:00,36.236
21/08/2021 15:00:00,35.537
21/08/2021 15:15:00,35.886
21/08/2021 15:30:00,35.564
21/08/2021 15:45:00,35.27
21/08/2021 16:00:00,35.377
21/08/2021 16:15:00,35.031
21/08/2021 16:30:00,34.422
21/08/2021 16:45:00,34.29
21/08/2021 17:00:00,34.001
21/08/2021 17:15:00,33.817
21/08/2021 17:30:00,33.817
21/08/2021 17:45:00,33.373
21/08/2021 18:00:00,32.75
21/08/2021 18:15:00,32.621
21/08/2021 18:30:00,32.621
21/08/2021 18:45:00,31.288
21/08/2021 19:00:00,30.35
21/08/2021 19:15:00,28.524
21/08/2021 19:30:00,27.167
21/08/2021 19:45:00,25.774
21/08/2021 20:00:00,24.441
21/08/2021 20:15:00,23.309
21/08/2021 20:30:00,22.661
21/08/2021 20:45:00,22.158
21/08/2021 21:00:00,21.776
21/08/2021 21:15:00,21.608
21/08/2021 21:30:00,21.298
21/08/2021 21:45:00,20.94
21/08/2021 22:00:00,20.654
21/08/2021 22:15:00,21.131
21/08/2021 22:30:00,20.559
21/08/2021 22:45:00,20.392
21/08/2021 23:00:00,20.201
21/08/2021 23:15:00,20.773
21/08/2021 23:30:00,20.94
21/08/2021 23:45:00,21.226
22/08/2021 00:00:00,21.776
22/08/2021 00:15:00,20.606
22/08/2021 00:30:00,20.035
22/08/2021 00:45:00,19.892
22/08/2021 01:00:00,19.916
22/08/2021 01:15:00,19.535
22/08/2021 01:30:00,19.297
22/08/2021 01:45:00,19.178
22/08/2021 02:00:00,18.988
22/08/2021 02:15:00,18.679
22/08/2021 02:30:00,18.465
22/08/2021 02:45:00,18.274
22/08/2021 03:00:00,18.132
22/08/2021 03:15:00,17.989
22/08/2021 03:30:00,17.87
22/08/2021 03:45:00,17.775
22/08/2021 04:00:00,17.656
22/08/2021 04:15:00,17.632
22/08/2021 04:30:00,17.418
22/08/2021 04:45:00,17.347
22/08/2021 05:00:00,17.466
22/08/2021 05:15:00,17.347
22/08/2021 05:30:00,17.299
22/08/2021 05:45:00,17.18
22/08/2021 06:00:00,17.037
22/08/2021 06:15:00,17.061
22/08/2021 06:30:00,17.133
22/08/2021 06:45:00,17.513
22/08/2021 07:00:00,17.989
22/08/2021 07:15:00,19.321
22/08/2021 07:30:00,20.392
22/08/2021 07:45:00,21.799
22/08/2021 08:00:00,23.333
22/08/2021 08:15:00,27.634
22/08/2021 08:30:00,28.723
22/08/2021 08:45:00,28.574
22/08/2021 09:00:00,29.922
22/08/2021 09:15:00,31.594
22/08/2021 09:30:00,29.421
22/08/2021 09:45:00,30.149
22/08/2021 10:00:00,31.67
22/08/2021 10:15:00,32.234
22/08/2021 10:30:00,33.139
22/08/2021 10:45:00,33.922
22/08/2021 11:00:00,35.297
22/08/2021 11:15:00,35.645
22/08/2021 11:30:00,32.286
22/08/2021 11:45:00,34.001
22/08/2021 12:00:00,35.457
22/08/2021 12:15:00,35.994
22/08/2021 12:30:00,36.588
22/08/2021 12:45:00,36.588
22/08/2021 13:00:00,36.697
22/08/2021 13:15:00,36.997
22/08/2021 13:30:00,35.967
22/08/2021 13:45:00,37.407
22/08/2021 14:00:00,36.779
22/08/2021 14:15:00,37.903
22/08/2021 14:30:00,36.372
22/08/2021 14:45:00,36.561
22/08/2021 15:00:00,35.618
22/08/2021 15:15:00,35.591
22/08/2021 15:30:00,35.967
22/08/2021 15:45:00,35.031
22/08/2021 16:00:00,35.137
22/08/2021 16:15:00,35.244
22/08/2021 16:30:00,34.554
22/08/2021 16:45:00,34.001
22/08/2021 17:00:00,33.817
22/08/2021 17:15:00,34.501
22/08/2021 17:30:00,34.633
22/08/2021 17:45:00,34.211
22/08/2021 18:00:00,32.957
22/08/2021 18:15:00,32.699
22/08/2021 18:30:00,32.389
22/08/2021 18:45:00,31.415
22/08/2021 19:00:00,30.856
22/08/2021 19:15:00,29.171
22/08/2021 19:30:00,27.634
22/08/2021 19:45:00,26.017
22/08/2021 20:00:00,24.803
22/08/2021 20:15:00,24.006
22/08/2021 20:30:00,23.669
22/08/2021 20:45:00,25.482
22/08/2021 21:00:00,24.537
22/08/2021 21:15:00,23.405
22/08/2021 21:30:00,22.925
22/08/2021 21:45:00,22.206
22/08/2021 22:00:00,22.565
22/08/2021 22:15:00,22.039
22/08/2021 22:30:00,21.346
22/08/2021 22:45:00,20.988
22/08/2021 23:00:00,21.107
22/08/2021 23:15:00,20.869
22/08/2021 23:30:00,20.44
22/08/2021 23:45:00,20.249
23/08/2021 00:00:00,20.154
23/08/2021 00:15:00,19.987
23/08/2021 00:30:00,19.797
23/08/2021 00:45:00,19.844
23/08/2021 01:00:00,19.916
23/08/2021 01:15:00,19.821
23/08/2021 01:30:00,19.583
23/08/2021 01:45:00,19.559
23/08/2021 02:00:00,19.654
23/08/2021 02:15:00,19.749
23/08/2021 02:30:00,19.583
23/08/2021 02:45:00,19.464
23/08/2021 03:00:00,19.464
23/08/2021 03:15:00,19.273
23/08/2021 03:30:00,19.559
23/08/2021 03:45:00,20.511
23/08/2021 04:00:00,20.749
23/08/2021 04:15:00,20.463
23/08/2021 04:30:00,20.106
23/08/2021 04:45:00,20.082
23/08/2021 05:00:00,20.082
23/08/2021 05:15:00,20.035
23/08/2021 05:30:00,20.249
23/08/2021 05:45:00,20.416
23/08/2021 06:00:00,20.44
23/08/2021 06:15:00,20.678
23/08/2021 06:30:00,20.321
23/08/2021 06:45:00,20.154
23/08/2021 07:00:00,20.702
23/08/2021 07:15:00,21.561
23/08/2021 07:30:00,21.704
23/08/2021 07:45:00,21.513
23/08/2021 08:00:00,20.511
23/08/2021 08:15:00,19.844
23/08/2021 08:30:00,19.226
23/08/2021 08:45:00,19.511
23/08/2021 09:00:00,20.201
23/08/2021 09:15:00,20.606
23/08/2021 09:30:00,21.441
23/08/2021 09:45:00,21.561
23/08/2021 10:00:00,23.669
23/08/2021 10:15:00,24.006
23/08/2021 10:30:00,23.309
23/08/2021 10:45:00,23.069
23/08/2021 11:00:00,24.682
23/08/2021 11:15:00,25.603
23/08/2021 11:30:00,28.997
23/08/2021 11:45:00,31.517
23/08/2021 12:00:00,31.798
23/08/2021 12:15:00,32.157
23/08/2021 12:30:00,31.543
23/08/2021 12:45:00,31.135
23/08/2021 13:00:00,31.39
23/08/2021 13:15:00,32.312
23/08/2021 13:30:00,30.502
23/08/2021 13:45:00,31.186
23/08/2021 14:00:00,31.39
23/08/2021 14:15:00,31.135
23/08/2021 14:30:00,31.288
23/08/2021 14:45:00,30.78
23/08/2021 15:00:00,28.425
23/08/2021 15:15:00,29.571
23/08/2021 15:30:00,29.973
23/08/2021 15:45:00,31.237
23/08/2021 16:00:00,28.549
23/08/2021 16:15:00,29.096
23/08/2021 16:30:00,30.577
23/08/2021 16:45:00,30.023
23/08/2021 17:00:00,27.118
23/08/2021 17:15:00,28.475
23/08/2021 17:30:00,28.326
23/08/2021 17:45:00,27.831
23/08/2021 18:00:00,27.659
23/08/2021 18:15:00,26.75
23/08/2021 18:30:00,26.97
23/08/2021 18:45:00,24.9
23/08/2021 19:00:00,25.045
23/08/2021 19:15:00,23.189
23/08/2021 19:30:00,22.613
23/08/2021 19:45:00,21.847
23/08/2021 20:00:00,21.298
23/08/2021 20:15:00,20.535
23/08/2021 20:30:00,20.297
23/08/2021 20:45:00,19.511
23/08/2021 21:00:00,19.297
23/08/2021 21:15:00,18.964
23/08/2021 21:30:00,18.607
23/08/2021 21:45:00,18.702
23/08/2021 22:00:00,19.012
23/08/2021 22:15:00,19.178
23/08/2021 22:30:00,19.202
23/08/2021 22:45:00,19.131
23/08/2021 23:00:00,18.702
23/08/2021 23:15:00,18.251
23/08/2021 23:30:00,17.894
23/08/2021 23:45:00,17.608
24/08/2021 00:00:00,17.466
24/08/2021 00:15:00,17.489
24/08/2021 00:30:00,17.061
24/08/2021 00:45:00,16.728
24/08/2021 01:00:00,16.585
24/08/2021 01:15:00,16.561
24/08/2021 01:30:00,16.18
24/08/2021 01:45:00,16.204
24/08/2021 02:00:00,16.085
24/08/2021 02:15:00,15.751
24/08/2021 02:30:00,15.536
24/08/2021 02:45:00,15.44
24/08/2021 03:00:00,15.225
24/08/2021 03:15:00,15.034
24/08/2021 03:30:00,14.915
24/08/2021 03:45:00,14.891
24/08/2021 04:00:00,14.915
24/08/2021 04:15:00,15.106
24/08/2021 04:30:00,14.939
24/08/2021 04:45:00,14.699
24/08/2021 05:00:00,14.628
24/08/2021 05:15:00,14.508
24/08/2021 05:30:00,14.34
24/08/2021 05:45:00,14.053
24/08/2021 06:00:00,13.981
24/08/2021 06:15:00,13.909
24/08/2021 06:30:00,13.909
24/08/2021 06:45:00,13.885
24/08/2021 07:00:00,14.652
24/08/2021 07:15:00,15.488
24/08/2021 07:30:00,16.561
24/08/2021 07:45:00,17.846
24/08/2021 08:00:00,19.773
24/08/2021 08:15:00,24.61
24/08/2021 08:30:00,26.066
24/08/2021 08:45:00,25.603
24/08/2021 09:00:00,26.237
24/08/2021 09:15:00,27.437
24/08/2021 09:30:00,28.103
24/08/2021 09:45:00,28.648
24/08/2021 10:00:00,29.022
24/08/2021 10:15:00,29.822
24/08/2021 10:30:00,30.325
24/08/2021 10:45:00,30.073
24/08/2021 11:00:00,31.161
24/08/2021 11:15:00,31.364
24/08/2021 11:30:00,33.139
24/08/2021 11:45:00,29.471
24/08/2021 12:00:00,29.947
24/08/2021 12:15:00,31.11
24/08/2021 12:30:00,32.854
24/08/2021 12:45:00,30.325
24/08/2021 13:00:00,30.983
24/08/2021 13:15:00,35.431
24/08/2021 13:30:00,32.673
24/08/2021 13:45:00,33.608
24/08/2021 14:00:00,34.712
24/08/2021 14:15:00,33.53
24/08/2021 14:30:00,33.269
24/08/2021 14:45:00,33.765
24/08/2021 15:00:00,34.316
24/08/2021 15:15:00,34.079
24/08/2021 15:30:00,34.659
24/08/2021 15:45:00,32.906
24/08/2021 16:00:00,32.621
24/08/2021 16:15:00,30.78
24/08/2021 16:30:00,30.023
24/08/2021 16:45:00,23.573
24/08/2021 17:00:00,25.07
24/08/2021 17:15:00,26.212
24/08/2021 17:30:00,26.725
24/08/2021 17:45:00,27.314
24/08/2021 18:00:00,26.995
24/08/2021 18:15:00,26.921
24/08/2021 18:30:00,26.579
24/08/2021 18:45:00,25.774
24/08/2021 19:00:00,25.336
24/08/2021 19:15:00,24.973
24/08/2021 19:30:00,24.417
24/08/2021 19:45:00,23.117
24/08/2021 20:00:00,21.967
24/08/2021 20:15:00,20.94
24/08/2021 20:30:00,20.463
24/08/2021 20:45:00,20.178
24/08/2021 21:00:00,19.963
24/08/2021 21:15:00,19.583
24/08/2021 21:30:00,19.131
24/08/2021 21:45:00,18.845
24/08/2021 22:00:00,19.25
24/08/2021 22:15:00,19.63
24/08/2021 22:30:00,19.725
24/08/2021 22:45:00,19.131
24/08/2021 23:00:00,18.322
24/08/2021 23:15:00,18.798
24/08/2021 23:30:00,20.321
24/08/2021 23:45:00,20.749
25/08/2021 00:00:00,20.726
25/08/2021 00:15:00,20.273
25/08/2021 00:30:00,19.559
25/08/2021 00:45:00,19.654
25/08/2021 01:00:00,19.368
25/08/2021 01:15:00,19.583
25/08/2021 01:30:00,20.63
25/08/2021 01:45:00,20.964
25/08/2021 02:00:00,21.632
25/08/2021 02:15:00,21.322
25/08/2021 02:30:00,20.94
25/08/2021 02:45:00,20.368
25/08/2021 03:00:00,20.225
25/08/2021 03:15:00,19.773
25/08/2021 03:30:00,19.583
25/08/2021 03:45:00,19.345
25/08/2021 04:00:00,19.154
25/08/2021 04:15:00,19.059
25/08/2021 04:30:00,19.131
25/08/2021 04:45:00,19.012
25/08/2021 05:00:00,18.679
25/08/2021 05:15:00,18.536
25/08/2021 05:30:00,18.441
25/08/2021 05:45:00,18.679
25/08/2021 06:00:00,18.679
25/08/2021 06:15:00,19.368
25/08/2021 06:30:00,19.131
25/08/2021 06:45:00,19.178
25/08/2021 07:00:00,19.107
25/08/2021 07:15:00,19.487
25/08/2021 07:30:00,19.821
25/08/2021 07:45:00,20.535
25/08/2021 08:00:00,20.583
25/08/2021 08:15:00,20.392
25/08/2021 08:30:00,21.083
25/08/2021 08:45:00,24.248
25/08/2021 09:00:00,22.565
25/08/2021 09:15:00,24.272
25/08/2021 09:30:00,27.733
25/08/2021 09:45:00,26.139
25/08/2021 10:00:00,26.97
25/08/2021 10:15:00,27.044
25/08/2021 10:30:00,27.56
25/08/2021 10:45:00,28.078
25/08/2021 11:00:00,27.585
25/08/2021 11:15:00,28.499
25/08/2021 11:30:00,29.146
25/08/2021 11:45:00,29.396
25/08/2021 12:00:00,29.421
25/08/2021 12:15:00,29.722
25/08/2021 12:30:00,30.35
25/08/2021 12:45:00,31.645
25/08/2021 13:00:00,31.466
25/08/2021 13:15:00,32.492
25/08/2021 13:30:00,31.492
25/08/2021 13:45:00,32.544
25/08/2021 14:00:00,33.113
25/08/2021 14:15:00,32.415
25/08/2021 14:30:00,32.003
25/08/2021 14:45:00,31.952
25/08/2021 15:00:00,27.881
25/08/2021 15:15:00,31.492
25/08/2021 15:30:00,31.008
25/08/2021 15:45:00,32.106
25/08/2021 16:00:00,31.364
25/08/2021 16:15:00,31.85
25/08/2021 16:30:00,30.552
25/08/2021 16:45:00,30.704
25/08/2021 17:00:00,29.872
25/08/2021 17:15:00,30.048
25/08/2021 17:30:00,29.973
25/08/2021 17:45:00,29.722
25/08/2021 18:00:00,29.321
25/08/2021 18:15:00,28.4
25/08/2021 18:30:00,28.177
25/08/2021 18:45:00,27.265
25/08/2021 19:00:00,26.456
25/08/2021 19:15:00,24.561
25/08/2021 19:30:00,23.237
25/08/2021 19:45:00,21.823
25/08/2021 20:00:00,20.463
25/08/2021 20:15:00,19.297
25/08/2021 20:30:00,18.631
25/08/2021 20:45:00,18.417
25/08/2021 21:00:00,18.132
25/08/2021 21:15:00,18.013
25/08/2021 21:30:00,17.751
25/08/2021 21:45:00,18.06
25/08/2021 22:00:00,17.775
25/08/2021 22:15:00,17.751
25/08/2021 22:30:00,18.084
25/08/2021 22:45:00,18.155
25/08/2021 23:00:00,17.751
25/08/2021 23:15:00,17.156
25/08/2021 23:30:00,16.775
25/08/2021 23:45:00,16.656
26/08/2021 00:00:00,16.275
26/08/2021 00:15:00,15.965
26/08/2021 00:30:00,15.798
26/08/2021 00:45:00,15.679
26/08/2021 01:00:00,15.679
26/08/2021 01:15:00,15.679
26/08/2021 01:30:00,16.061
26/08/2021 01:45:00,16.108
26/08/2021 02:00:00,15.894
26/08/2021 02:15:00,15.727
26/08/2021 02:30:00,15.608
26/08/2021 02:45:00,15.798
26/08/2021 03:00:00,15.965
26/08/2021 03:15:00,16.49
26/08/2021 03:30:00,16.799
26/08/2021 03:45:00,16.752
26/08/2021 04:00:00,16.394
26/08/2021 04:15:00,15.798
26/08/2021 04:30:00,15.369
26/08/2021 04:45:00,15.082
26/08/2021 05:00:00,14.556
26/08/2021 05:15:00,14.388
26/08/2021 05:30:00,14.34
26/08/2021 05:45:00,14.891
26/08/2021 06:00:00,15.345
26/08/2021 06:15:00,15.775
26/08/2021 06:30:00,15.965
26/08/2021 06:45:00,16.013
26/08/2021 07:00:00,16.275
26/08/2021 07:15:00,16.847
26/08/2021 07:30:00,17.751
26/08/2021 07:45:00,18.274
26/08/2021 08:00:00,19.083
26/08/2021 08:15:00,24.682
26/08/2021 08:30:00,23.958
26/08/2021 08:45:00,25.191
26/08/2021 09:00:00,25.118
26/08/2021 09:15:00,25.409
26/08/2021 09:30:00,25.92
26/08/2021 09:45:00,27.216
26/08/2021 10:00:00,27.56
26/08/2021 10:15:00,27.98
26/08/2021 10:30:00,28.822
26/08/2021 10:45:00,27.881
26/08/2021 11:00:00,28.723
26/08/2021 11:15:00,28.822
26/08/2021 11:30:00,30.224
26/08/2021 11:45:00,31.186
26/08/2021 12:00:00,31.543
26/08/2021 12:15:00,33.66
26/08/2021 12:30:00,32.647
26/08/2021 12:45:00,33.948
26/08/2021 13:00:00,34.027
26/08/2021 13:15:00,35.297
26/08/2021 13:30:00,33.451
26/08/2021 13:45:00,35.244
26/08/2021 14:00:00,34.554
26/08/2021 14:15:00,34.739
26/08/2021 14:30:00,33.243
26/08/2021 14:45:00,34.474
26/08/2021 15:00:00,33.712
26/08/2021 15:15:00,34.527
26/08/2021 15:30:00,32.957
26/08/2021 15:45:00,33.451
26/08/2021 16:00:00,33.53
26/08/2021 16:15:00,33.582
26/08/2021 16:30:00,32.802
26/08/2021 16:45:00,31.901
26/08/2021 17:00:00,30.881
26/08/2021 17:15:00,30.679
26/08/2021 17:30:00,30.603
26/08/2021 17:45:00,30.476
26/08/2021 18:00:00,29.521
26/08/2021 18:15:00,30.3
26/08/2021 18:30:00,29.171
26/08/2021 18:45:00,29.022
26/08/2021 19:00:00,28.301
26/08/2021 19:15:00,26.921
26/08/2021 19:30:00,25.725
26/08/2021 19:45:00,24.634
26/08/2021 20:00:00,22.925
26/08/2021 20:15:00,21.823
26/08/2021 20:30:00,21.226
26/08/2021 20:45:00,21.417
26/08/2021 21:00:00,21.393
26/08/2021 21:15:00,20.916
26/08/2021 21:30:00,20.773
26/08/2021 21:45:00,21.465
26/08/2021 22:00:00,22.517
26/08/2021 22:15:00,22.901
26/08/2021 22:30:00,22.853
26/08/2021 22:45:00,22.877
26/08/2021 23:00:00,22.685
26/08/2021 23:15:00,22.565
26/08/2021 23:30:00,22.469
26/08/2021 23:45:00,22.445
27/08/2021 00:00:00,22.254
27/08/2021 00:15:00,22.278
27/08/2021 00:30:00,22.182
27/08/2021 00:45:00,21.895
27/08/2021 01:00:00,21.704
27/08/2021 01:15:00,21.561
27/08/2021 01:30:00,21.632
