timestamps,Var2
29/08/2021 02:30:00,15.321
29/08/2021 02:45:00,14.77
29/08/2021 03:00:00,14.288
29/08/2021 03:15:00,14.191
29/08/2021 03:30:00,13.882
29/08/2021 03:45:00,13.296
29/08/2021 04:00:00,13.494
29/08/2021 04:15:00,13.011
29/08/2021 04:30:00,12.823
29/08/2021 04:45:00,12.476
29/08/2021 05:00:00,12.58
29/08/2021 05:15:00,12.246
29/08/2021 05:30:00,12.151
29/08/2021 05:45:00,11.971
29/08/2021 06:00:00,11.919
29/08/2021 06:15:00,12.05
29/08/2021 06:30:00,12.734
29/08/2021 06:45:00,12.733
29/08/2021 07:00:00,12.82
29/08/2021 07:15:00,13.001
29/08/2021 07:30:00,13.826
29/08/2021 07:45:00,13.873
29/08/2021 08:00:00,15.798
29/08/2021 08:15:00,17.617
29/08/2021 08:30:00,19.298
29/08/2021 08:45:00,21.652
29/08/2021 09:00:00,22.754
29/08/2021 09:15:00,25.407
29/08/2021 09:30:00,26.855
29/08/2021 09:45:00,27.816
29/08/2021 10:00:00,28.281
29/08/2021 10:15:00,29.505
29/08/2021 10:30:00,26.324
29/08/2021 10:45:00,29.557
29/08/2021 11:00:00,27.439
29/08/2021 11:15:00,29.109
29/08/2021 11:30:00,28.088
29/08/2021 11:45:00,27.499
29/08/2021 12:00:00,28.712
29/08/2021 12:15:00,27.621
29/08/2021 12:30:00,27.842
29/08/2021 12:45:00,27.793
29/08/2021 13:00:00,31.176
29/08/2021 13:15:00,30.323
29/08/2021 13:30:00,27.818
29/08/2021 13:45:00,26.971
29/08/2021 14:00:00,29.008
29/08/2021 14:15:00,28.174
29/08/2021 14:30:00,29.596
29/08/2021 14:45:00,27.249
29/08/2021 15:00:00,26.949
29/08/2021 15:15:00,29.159
29/08/2021 15:30:00,29.429
29/08/2021 15:45:00,30.444
29/08/2021 16:00:00,28.207
29/08/2021 16:15:00,29.393
29/08/2021 16:30:00,29.673
29/08/2021 16:45:00,29.501
29/08/2021 17:00:00,29.648
29/08/2021 17:15:00,29.338
29/08/2021 17:30:00,27.141
29/08/2021 17:45:00,25.867
29/08/2021 18:00:00,26.648
29/08/2021 18:15:00,25.454
29/08/2021 18:30:00,25.137
29/08/2021 18:45:00,24.351
29/08/2021 19:00:00,23.93
29/08/2021 19:15:00,23.157
29/08/2021 19:30:00,22.456
29/08/2021 19:45:00,21.257
29/08/2021 20:00:00,19.924
29/08/2021 20:15:00,19.044
29/08/2021 20:30:00,18.586
29/08/2021 20:45:00,18.305
29/08/2021 21:00:00,18.264
29/08/2021 21:15:00,17.48
29/08/2021 21:30:00,17.574
29/08/2021 21:45:00,17.109
29/08/2021 22:00:00,17.342
29/08/2021 22:15:00,18.133
29/08/2021 22:30:00,18.258
29/08/2021 22:45:00,17.791
29/08/2021 23:00:00,17.605
29/08/2021 23:15:00,17.488
29/08/2021 23:30:00,17.696
29/08/2021 23:45:00,17.874
30/08/2021 00:00:00,17.647
30/08/2021 00:15:00,17.473
30/08/2021 00:30:00,17.126
30/08/2021 00:45:00,16.863
30/08/2021 01:00:00,16.915
30/08/2021 01:15:00,17.159
30/08/2021 01:30:00,17.186
30/08/2021 01:45:00,17.143
30/08/2021 02:00:00,17.289
30/08/2021 02:15:00,17.454
30/08/2021 02:30:00,17.394
30/08/2021 02:45:00,17.552
30/08/2021 03:00:00,17.176
30/08/2021 03:15:00,16.487
30/08/2021 03:30:00,16.381
30/08/2021 03:45:00,16.125
30/08/2021 04:00:00,15.955
30/08/2021 04:15:00,15.296
30/08/2021 04:30:00,15.1
30/08/2021 04:45:00,14.731
30/08/2021 05:00:00,14.414
30/08/2021 05:15:00,14.104
30/08/2021 05:30:00,13.972
30/08/2021 05:45:00,13.442
30/08/2021 06:00:00,13.106
30/08/2021 06:15:00,12.959
30/08/2021 06:30:00,12.8
30/08/2021 06:45:00,12.662
30/08/2021 07:00:00,13.061
30/08/2021 07:15:00,13.323
30/08/2021 07:30:00,14.283
30/08/2021 07:45:00,15.642
30/08/2021 08:00:00,17.342
30/08/2021 08:15:00,18.736
30/08/2021 08:30:00,20.327
30/08/2021 08:45:00,21.412
30/08/2021 09:00:00,23.334
30/08/2021 09:15:00,24.6
30/08/2021 09:30:00,26.841
30/08/2021 09:45:00,26.105
30/08/2021 10:00:00,25.752
30/08/2021 10:15:00,22.856
30/08/2021 10:30:00,27.081
30/08/2021 10:45:00,28.693
30/08/2021 11:00:00,27.688
30/08/2021 11:15:00,27.195
30/08/2021 11:30:00,27.539
30/08/2021 11:45:00,28.371
30/08/2021 12:00:00,29.376
30/08/2021 12:15:00,29.355
30/08/2021 12:30:00,28.892
30/08/2021 12:45:00,29.566
30/08/2021 13:00:00,29.327
30/08/2021 13:15:00,28.818
30/08/2021 13:30:00,28.745
30/08/2021 13:45:00,28.62
30/08/2021 14:00:00,31.277
30/08/2021 14:15:00,27.736
30/08/2021 14:30:00,29.037
30/08/2021 14:45:00,26.631
30/08/2021 15:00:00,28.549
30/08/2021 15:15:00,31.05
30/08/2021 15:30:00,31.252
30/08/2021 15:45:00,29.911
30/08/2021 16:00:00,29.272
30/08/2021 16:15:00,29.67
30/08/2021 16:30:00,30.073
30/08/2021 16:45:00,30.386
30/08/2021 17:00:00,29.76
30/08/2021 17:15:00,29.06
30/08/2021 17:30:00,29.135
30/08/2021 17:45:00,28.27
30/08/2021 18:00:00,27.55
30/08/2021 18:15:00,26.289
30/08/2021 18:30:00,26.937
30/08/2021 18:45:00,26.173
30/08/2021 19:00:00,24.446
30/08/2021 19:15:00,22.845
30/08/2021 19:30:00,20.804
30/08/2021 19:45:00,19.552
30/08/2021 20:00:00,18.977
30/08/2021 20:15:00,18.435
30/08/2021 20:30:00,18.447
30/08/2021 20:45:00,18.545
30/08/2021 21:00:00,18.441
30/08/2021 21:15:00,18.198
30/08/2021 21:30:00,18.155
30/08/2021 21:45:00,17.996
30/08/2021 22:00:00,17.935
30/08/2021 22:15:00,17.755
30/08/2021 22:30:00,17.623
30/08/2021 22:45:00,17.422
30/08/2021 23:00:00,17.631
30/08/2021 23:15:00,17.709
30/08/2021 23:30:00,17.287
30/08/2021 23:45:00,16.695
31/08/2021 00:00:00,16.816
31/08/2021 00:15:00,16.015
31/08/2021 00:30:00,16.247
31/08/2021 00:45:00,15.901
31/08/2021 01:00:00,16.234
31/08/2021 01:15:00,15.786
31/08/2021 01:30:00,15.502
31/08/2021 01:45:00,16.01
31/08/2021 02:00:00,16.248
31/08/2021 02:15:00,15.549
31/08/2021 02:30:00,15.148
31/08/2021 02:45:00,15.072
31/08/2021 03:00:00,14.797
31/08/2021 03:15:00,14.565
31/08/2021 03:30:00,14.46
31/08/2021 03:45:00,15.179
31/08/2021 04:00:00,15.306
31/08/2021 04:15:00,15.115
31/08/2021 04:30:00,15.143
31/08/2021 04:45:00,15.173
31/08/2021 05:00:00,14.716
31/08/2021 05:15:00,14.798
31/08/2021 05:30:00,15.494
31/08/2021 05:45:00,14.874
31/08/2021 06:00:00,14.737
31/08/2021 06:15:00,14.303
31/08/2021 06:30:00,13.957
31/08/2021 06:45:00,13.951
31/08/2021 07:00:00,14.502
31/08/2021 07:15:00,15.336
31/08/2021 07:30:00,16.324
31/08/2021 07:45:00,17.356
31/08/2021 08:00:00,18.14
31/08/2021 08:15:00,18.12
31/08/2021 08:30:00,20.353
31/08/2021 08:45:00,19.645
31/08/2021 09:00:00,20.207
31/08/2021 09:15:00,19.39
31/08/2021 09:30:00,19.993
31/08/2021 09:45:00,20.731
31/08/2021 10:00:00,22.036
31/08/2021 10:15:00,21.443
31/08/2021 10:30:00,24.448
31/08/2021 10:45:00,23.487
31/08/2021 11:00:00,27.341
31/08/2021 11:15:00,27.601
31/08/2021 11:30:00,27.924
31/08/2021 11:45:00,29.124
31/08/2021 12:00:00,32.195
31/08/2021 12:15:00,30.654
31/08/2021 12:30:00,32.701
31/08/2021 12:45:00,32.626
31/08/2021 13:00:00,29.594
31/08/2021 13:15:00,28.653
31/08/2021 13:30:00,27.819
31/08/2021 13:45:00,28.085
31/08/2021 14:00:00,28.438
31/08/2021 14:15:00,28.362
31/08/2021 14:30:00,28.014
31/08/2021 14:45:00,25.563
31/08/2021 15:00:00,27.986
31/08/2021 15:15:00,32.251
31/08/2021 15:30:00,30.065
31/08/2021 15:45:00,26.982
31/08/2021 16:00:00,29.18
31/08/2021 16:15:00,32.554
31/08/2021 16:30:00,32.221
31/08/2021 16:45:00,30.128
31/08/2021 17:00:00,30.957
31/08/2021 17:15:00,30.705
31/08/2021 17:30:00,25.887
31/08/2021 17:45:00,22.438
31/08/2021 18:00:00,21.334
31/08/2021 18:15:00,21.8
31/08/2021 18:30:00,23.845
31/08/2021 18:45:00,23.48
31/08/2021 19:00:00,23.064
31/08/2021 19:15:00,21.963
31/08/2021 19:30:00,20.872
31/08/2021 19:45:00,20.287
31/08/2021 20:00:00,19.375
31/08/2021 20:15:00,19.142
31/08/2021 20:30:00,18.403
31/08/2021 20:45:00,17.781
31/08/2021 21:00:00,17.469
31/08/2021 21:15:00,17.842
31/08/2021 21:30:00,17.39
31/08/2021 21:45:00,17.089
31/08/2021 22:00:00,16.554
31/08/2021 22:15:00,16.436
31/08/2021 22:30:00,16.458
31/08/2021 22:45:00,16.667
31/08/2021 23:00:00,16.845
31/08/2021 23:15:00,16.512
31/08/2021 23:30:00,16.686
31/08/2021 23:45:00,16.274
01/09/2021 00:00:00,16.093
01/09/2021 00:15:00,15.849
01/09/2021 00:30:00,15.621
01/09/2021 00:45:00,15.505
01/09/2021 01:00:00,15.317
01/09/2021 01:15:00,15.166
01/09/2021 01:30:00,15.443
01/09/2021 01:45:00,15.055
01/09/2021 02:00:00,14.957
01/09/2021 02:15:00,14.883
01/09/2021 02:30:00,14.864
01/09/2021 02:45:00,14.689
01/09/2021 03:00:00,14.402
01/09/2021 03:15:00,14.217
01/09/2021 03:30:00,14.141
01/09/2021 03:45:00,14.02
01/09/2021 04:00:00,14.029
01/09/2021 04:15:00,13.78
01/09/2021 04:30:00,14.113
01/09/2021 04:45:00,13.765
01/09/2021 05:00:00,13.69
01/09/2021 05:15:00,13.52
01/09/2021 05:30:00,13.431
01/09/2021 05:45:00,13.418
01/09/2021 06:00:00,13.24
01/09/2021 06:15:00,13.4
01/09/2021 06:30:00,13.509
01/09/2021 06:45:00,13.428
01/09/2021 07:00:00,13.679
01/09/2021 07:15:00,14.168
01/09/2021 07:30:00,15.1
01/09/2021 07:45:00,15.769
01/09/2021 08:00:00,17.397
01/09/2021 08:15:00,18.571
01/09/2021 08:30:00,20.817
01/09/2021 08:45:00,23.324
01/09/2021 09:00:00,24.56
01/09/2021 09:15:00,27.674
01/09/2021 09:30:00,27.796
01/09/2021 09:45:00,26.81
01/09/2021 10:00:00,29.671
01/09/2021 10:15:00,30.416
01/09/2021 10:30:00,29.878
01/09/2021 09:28:38,31.095
01/09/2021 10:45:00,31.375
01/09/2021 11:00:00,31.949
01/09/2021 11:15:00,31.187
01/09/2021 11:30:00,30.909
01/09/2021 11:45:00,31.284
01/09/2021 12:00:00,32.404
01/09/2021 12:15:00,32.649
01/09/2021 12:30:00,32.335
01/09/2021 12:45:00,33.057
01/09/2021 13:00:00,30.383
01/09/2021 13:15:00,30.585
01/09/2021 13:30:00,30.602
01/09/2021 13:45:00,26.498
01/09/2021 14:00:00,30.04
01/09/2021 14:15:00,30.167
01/09/2021 14:30:00,29.607
01/09/2021 14:45:00,31.028
01/09/2021 15:00:00,26.219
01/09/2021 15:15:00,28.544
01/09/2021 15:30:00,29.822
01/09/2021 15:45:00,30.101
01/09/2021 16:00:00,29.51
01/09/2021 16:15:00,29.796
01/09/2021 16:30:00,29.651
01/09/2021 16:45:00,29.501
01/09/2021 17:00:00,29.643
01/09/2021 17:15:00,30.181
01/09/2021 17:30:00,28.627
01/09/2021 17:45:00,28.493
01/09/2021 18:00:00,29.11
01/09/2021 18:15:00,27.378
01/09/2021 18:30:00,26.552
01/09/2021 18:45:00,25.469
01/09/2021 19:00:00,24.466
01/09/2021 19:15:00,23.561
01/09/2021 19:30:00,22.309
01/09/2021 19:45:00,21.352
01/09/2021 20:00:00,20.527
01/09/2021 20:15:00,19.564
01/09/2021 20:30:00,19.319
01/09/2021 20:45:00,18.732
01/09/2021 21:00:00,18.255
01/09/2021 21:15:00,18.082
01/09/2021 21:30:00,18.378
01/09/2021 21:45:00,18.32
01/09/2021 22:00:00,17.772
01/09/2021 22:15:00,17.375
01/09/2021 22:30:00,17.159
01/09/2021 22:45:00,16.735
01/09/2021 23:00:00,16.726
01/09/2021 23:15:00,16.784
01/09/2021 23:30:00,16.789
01/09/2021 23:45:00,16.595
02/09/2021 00:00:00,16.777
02/09/2021 00:15:00,16.612
02/09/2021 00:30:00,16.393
02/09/2021 00:45:00,16.161
02/09/2021 01:00:00,15.697
02/09/2021 01:15:00,15.321
02/09/2021 01:30:00,15.354
02/09/2021 01:45:00,15.176
02/09/2021 02:00:00,15.124
02/09/2021 02:15:00,14.921
02/09/2021 02:30:00,14.909
02/09/2021 02:45:00,14.816
02/09/2021 03:00:00,14.895
02/09/2021 03:15:00,14.891
02/09/2021 03:30:00,14.898
02/09/2021 03:45:00,15.034
02/09/2021 04:00:00,15.269
02/09/2021 04:15:00,14.87
02/09/2021 04:30:00,15.173
02/09/2021 04:45:00,14.954
02/09/2021 05:00:00,14.888
02/09/2021 05:15:00,15.26
02/09/2021 05:30:00,15.904
02/09/2021 05:45:00,15.366
02/09/2021 06:00:00,15.348
02/09/2021 06:15:00,16.071
02/09/2021 06:30:00,16.114
02/09/2021 06:45:00,15.646
02/09/2021 07:00:00,16.165
02/09/2021 07:15:00,16.338
02/09/2021 07:30:00,16.497
02/09/2021 07:45:00,17.186
02/09/2021 08:00:00,18.916
02/09/2021 08:15:00,19.879
02/09/2021 08:30:00,21.169
02/09/2021 08:45:00,22.773
02/09/2021 09:00:00,24.532
02/09/2021 09:15:00,26.504
02/09/2021 09:30:00,27.014
02/09/2021 09:45:00,27.259
02/09/2021 10:00:00,28.051
02/09/2021 10:15:00,28.309
02/09/2021 10:30:00,29.729
02/09/2021 10:45:00,28.324
02/09/2021 11:00:00,28.85
02/09/2021 11:15:00,28.349
02/09/2021 11:30:00,28.224
02/09/2021 11:45:00,28.258
02/09/2021 12:00:00,29.05
02/09/2021 12:15:00,29.541
02/09/2021 12:30:00,28.14
02/09/2021 12:45:00,29.034
02/09/2021 13:00:00,29.168
02/09/2021 13:15:00,29.307
02/09/2021 13:30:00,29.515
02/09/2021 13:45:00,29.393
02/09/2021 14:00:00,28.686
02/09/2021 14:15:00,29.032
02/09/2021 14:30:00,28.3
02/09/2021 14:45:00,28.735
02/09/2021 15:00:00,29.461
02/09/2021 15:15:00,28.913
02/09/2021 15:30:00,31.311
02/09/2021 15:45:00,28.51
02/09/2021 16:00:00,29.07
02/09/2021 16:15:00,28.684
02/09/2021 16:30:00,20.324
02/09/2021 16:45:00,25.852
02/09/2021 17:00:00,26.855
02/09/2021 17:15:00,30.591
02/09/2021 17:30:00,30.011
02/09/2021 17:45:00,30.129
02/09/2021 18:00:00,29.577
02/09/2021 18:15:00,27.147
02/09/2021 18:30:00,25.901
02/09/2021 18:45:00,25.115
02/09/2021 19:00:00,24.397
02/09/2021 19:15:00,23.463
02/09/2021 19:30:00,22.164
02/09/2021 19:45:00,21.05
02/09/2021 20:00:00,20.426
02/09/2021 20:15:00,19.967
02/09/2021 20:30:00,19.54
02/09/2021 20:45:00,18.875
02/09/2021 21:00:00,18.384
02/09/2021 21:15:00,17.852
02/09/2021 21:30:00,17.65
02/09/2021 21:45:00,16.863
02/09/2021 22:00:00,16.744
02/09/2021 22:15:00,16.613
02/09/2021 22:30:00,16.652
02/09/2021 22:45:00,16.415
02/09/2021 23:00:00,16.585
02/09/2021 23:15:00,16.153
02/09/2021 23:30:00,15.995
02/09/2021 23:45:00,15.87
03/09/2021 00:00:00,15.871
03/09/2021 00:15:00,15.727
03/09/2021 00:30:00,15.369
03/09/2021 00:45:00,15.105
03/09/2021 01:00:00,14.892
03/09/2021 01:15:00,14.655
03/09/2021 01:30:00,14.301
03/09/2021 01:45:00,14.108
03/09/2021 02:00:00,13.874
03/09/2021 02:15:00,13.796
03/09/2021 02:30:00,13.858
03/09/2021 02:45:00,13.868
03/09/2021 03:00:00,13.834
03/09/2021 03:15:00,13.814
03/09/2021 03:30:00,13.557
03/09/2021 03:45:00,13.529
03/09/2021 04:00:00,13.37
03/09/2021 04:15:00,13.12
03/09/2021 04:30:00,13.111
03/09/2021 04:45:00,13.33
03/09/2021 05:00:00,13.181
03/09/2021 05:15:00,13.061
03/09/2021 05:30:00,13.07
03/09/2021 05:45:00,12.791
03/09/2021 06:00:00,12.728
03/09/2021 06:15:00,12.573
03/09/2021 06:30:00,12.422
03/09/2021 06:45:00,12.275
03/09/2021 07:00:00,12.426
03/09/2021 07:15:00,13.07
03/09/2021 07:30:00,14.084
03/09/2021 07:45:00,15.585
03/09/2021 08:00:00,17.25
03/09/2021 08:15:00,18.979
03/09/2021 08:30:00,20.446
03/09/2021 08:45:00,22.049
03/09/2021 09:00:00,23.737
03/09/2021 09:15:00,24.8
03/09/2021 09:30:00,24.756
03/09/2021 09:45:00,25.207
03/09/2021 10:00:00,25.562
03/09/2021 10:15:00,25.986
03/09/2021 10:30:00,23.845
03/09/2021 10:45:00,26.902
03/09/2021 11:00:00,26.965
03/09/2021 11:15:00,27.725
03/09/2021 11:30:00,28.492
03/09/2021 11:45:00,28.947
03/09/2021 12:00:00,31.033
03/09/2021 12:15:00,30.246
03/09/2021 12:30:00,29.685
03/09/2021 12:45:00,30.14
03/09/2021 13:00:00,29.569
03/09/2021 13:15:00,29.012
03/09/2021 13:30:00,29.691
03/09/2021 13:45:00,30.971
03/09/2021 14:00:00,30.383
03/09/2021 14:15:00,30.173
03/09/2021 14:30:00,27.805
03/09/2021 14:45:00,29.837
03/09/2021 15:00:00,29.132
03/09/2021 15:15:00,27.984
03/09/2021 15:30:00,27.338
03/09/2021 15:45:00,31.61
03/09/2021 16:00:00,31.828
03/09/2021 16:15:00,31.298
03/09/2021 16:30:00,31.017
03/09/2021 16:45:00,30.741
03/09/2021 17:00:00,30.367
03/09/2021 17:15:00,31.424
03/09/2021 17:30:00,26.372
03/09/2021 17:45:00,27.488
03/09/2021 18:00:00,30.786
03/09/2021 18:15:00,27.342
03/09/2021 18:30:00,25.65
03/09/2021 18:45:00,24.116
03/09/2021 19:00:00,23.683
03/09/2021 19:15:00,23.01
03/09/2021 19:30:00,21.893
03/09/2021 19:45:00,20.603
03/09/2021 20:00:00,19.438
03/09/2021 20:15:00,18.817
03/09/2021 20:30:00,17.989
03/09/2021 20:45:00,17.538
03/09/2021 21:00:00,17.48
03/09/2021 21:15:00,17.095
03/09/2021 21:30:00,16.764
03/09/2021 21:45:00,17.091
03/09/2021 22:00:00,16.842
03/09/2021 22:15:00,16.697
03/09/2021 22:30:00,16.21
03/09/2021 22:45:00,16.135
03/09/2021 23:00:00,16.022
